trx_id;trx_date;SKU_CODE;outlet;QtySold;net_sales;CHANNEL;payment_method;product_price
TRX1001248;21/02/2024;SKU001;OUT-004;9;100000;MT;Credit Card;125000
TRX1001204;21/02/2024;SKU026;OUT-023;5;70000;GT;Cash;45000
TRX1001541;21/02/2024;SKU028;OUT-025;4;100000;GT;QRIS;45000
TRX1000651;21/02/2024;SKU032;OUT-013;11;55000;MT;QRIS;55000
TRX1001109;21/02/2024;SKU008;OUT-001;4;275000;GT;Cash;55000
TRX1002476;21/02/2024;SKU015;OUT-007;5;625000;GT;QRIS;125000
TRX1000464;21/02/2024;SKU044;OUT-002;5;500000;GT;Cash;125000
TRX1003801;21/02/2024;SKU043;OUT-021;3;175000;GT;Cash;45000
TRX1003757;21/02/2024;SKU030;OUT-010;5;220000;MT;Cash;75000
TRX1000299;21/02/2024;SKU026;OUT-025;3;625000;GT;Cash;25000
TRX1001603;21/02/2024;SKU018;OUT-016;3;275000;MT;QRIS;125000
TRX1001572;21/02/2024;SKU001;OUT-003;12;35000;MT;Cash;125000
TRX1003114;21/02/2024;SKU025;OUT-022;3;375000;GT;Cash;35000
TRX1003169;21/02/2024;SKU035;OUT-002;4;250000;MT;QRIS;25000
TRX1003522;21/02/2024;SKU026;OUT-015;10;225000;MT;Debit;45000
TRX1000947;21/02/2024;SKU022;OUT-005;5;100000;GT;Cash;125000
TRX1001817;21/02/2024;SKU041;OUT-012;11;165000;MT;Credit Card;35000
TRX1002102;21/02/2024;SKU035;OUT-012;6;175000;MT;Credit Card;125000
TRX1003003;21/02/2024;SKU042;OUT-013;4;180000;GT;QRIS;75000
TRX1001311;21/02/2024;SKU039;OUT-011;1;500000;GT;QRIS;75000
TRX1000046;21/02/2024;SKU031;OUT-017;10;625000;mt;Debit;75000
TRX1001004;21/02/2024;SKU014;OUT-003;1;50000;GT;Cash;25000
TRX1001474;21/02/2024;SKU002;OUT-020;11;140000;MT;QRIS;35000
TRX1001911;21/02/2024;SKU029;OUT-023;5;90000;MT;QRIS;45000
TRX1001138;21/02/2024;SKU012;OUT-004;5;625000;GT;Cash;35000
TRX1002685;21/02/2024;SKU012;OUT-002;3;135000;MT;Debit;45000
TRX1003687;21/02/2024;SKU014;OUT-024;11;135000;MT;Credit Card;45000
TRX1003937;21/02/2024;SKU034;OUT-008;4;70000;GT;QRIS;75000
TRX1003400;21/02/2024;SKU016;OUT-008;5;140000;GT;Cash;75000
TRX1002694;21/02/2024;SKU036;OUT-017;1;375000;GT;Cash;75000
TRX1000810;21/02/2024;SKU040;OUT-025;11;140000;MT;Credit Card;35000
TRX1003348;21/02/2024;SKU006;OUT-018;3;110000;GT;Cash;55000
TRX1003287;21/02/2024;SKU021;OUT-022;7;25000;MT;QRIS;25000
TRX1000382;21/02/2024;SKU015;OUT-024;6;100000;MT;Debit;25000
TRX1003636;21/02/2024;SKU028;OUT-012;6;135000;MT;Debit;25000
TRX1003916;21/02/2024;SKU022;OUT-021;10;225000;MT;Credit Card;45000
TRX1000554;21/02/2024;SKU033;OUT-024;7;125000;MT;QRIS;125000
TRX1003917;21/02/2024;SKU009;OUT-025;1;125000;GT;QRIS;25000
TRX1000997;21/02/2024;SKU024;OUT-023;5;220000;GT;Cash;45000
TRX1002052;21/02/2024;SKU012;OUT-001;9;35000;MT;QRIS;25000
TRX1000066;21/02/2024;SKU034;OUT-019;7;500000;MT;Credit Card;35000
TRX1003959;21/02/2024;SKU026;OUT-025;4;225000;GT;Cash;25000
TRX1003806;22/02/2024;SKU026;OUT-025;5;70000;MT;QRIS;25000
TRX1000022;22/02/2024;SKU017;OUT-012;5;300000;GT;QRIS;45000
TRX1001344;22/02/2024;SKU041;OUT-002;8;90000;MT;Debit;125000
TRX1002888;22/02/2024;SKU011;OUT-019;3;45000;GT;Cash;45000
TRX1002656;22/02/2024;SKU018;OUT-002;5;250000;GT;QRIS;55000
TRX1002386;22/02/2024;SKU006;OUT-007;3;150000;GT;QRIS;75000
TRX1001651;22/02/2024;SKU021;OUT-020;9;250000;MT;Cash;75000
TRX1000366;22/02/2024;SKU019;OUT-015;5;50000;GT;QRIS;25000
TRX1000262;22/02/2024;SKU014;OUT-007;12;90000;MT;QRIS;25000
TRX1001372;22/02/2024;SKU022;OUT-004;3;125000;GT;QRIS;125000
TRX1002605;22/02/2024;SKU034;OUT-020;6;70000;MT;Cash;125000
TRX1000877;22/02/2024;SKU031;OUT-009;5;90000;GT;Cash;45000
TRX1001238;22/02/2024;SKU035;OUT-005;3;125000;MT;Cash;55000
TRX1002764;22/02/2024;SKU043;OUT-011;5;70000;GT;Cash;55000
TRX1001532;22/02/2024;SKU019;OUT-025;9;55000;MT;QRIS;75000
TRX1000418;22/02/2024;SKU011;OUT-024;12;105000;MT;Cash;35000
TRX1000698;22/02/2024;SKU011;OUT-006;6;375000;MT;Cash;75000
TRX1002723;22/02/2024;SKU036;OUT-002;9;625000;MT;Credit Card;35000
TRX1002501;22/02/2024;SKU026;OUT-025;5;225000;GT;QRIS;25000
TRX1000842;22/02/2024;SKU001;OUT-024;5;100000;MT;QRIS;25000
TRX1002538;22/02/2024;SKU035;OUT-002;12;70000;MT;QRIS;25000
TRX1002545;22/02/2024;SKU040;OUT-010;5;125000;GT;Cash;35000
TRX1003471;22/02/2024;SKU033;OUT-001;4;100000;GT;QRIS;55000
TRX1002040;22/02/2024;SKU025;OUT-025;2;125000;GT;Cash;25000
TRX1000406;22/02/2024;SKU028;OUT-018;7;55000;MT;Cash;125000
TRX1003297;22/02/2024;SKU005;OUT-019;1;50000;GT;Cash;125000
TRX1000674;22/02/2024;SKU030;OUT-020;3;250000;MT;Debit;45000
TRX1000107;22/02/2024;SKU028;OUT-019;5;140000;General Trade;QRIS;25000
TRX1003945;22/02/2024;SKU012;OUT-003;2;375000;GT;Cash;55000
TRX1001851;22/02/2024;SKU019;OUT-020;3;150000;MT;Credit Card;125000
TRX1000654;22/02/2024;SKU009;OUT-010;4;220000;MT;QRIS;55000
TRX1000608;22/02/2024;SKU011;OUT-023;5;275000;MT;Credit Card;45000
TRX1001852;22/02/2024;SKU028;OUT-004;10;45000;MT;QRIS;125000
TRX1002350;22/02/2024;SKU032;OUT-025;7;75000;MT;QRIS;125000
TRX1001292;22/02/2024;SKU037;OUT-024;4;25000;MT;Debit;45000
TRX1000949;22/02/2024;SKU042;OUT-014;3;105000;MT;QRIS;35000
TRX1003701;22/02/2024;SKU045;OUT-002;4;300000;MT;Debit;25000
TRX1001800;22/02/2024;SKU033;OUT-015;5;110000;GT;QRIS;55000
TRX1000211;22/02/2024;SKU023;OUT-016;4;55000;GT;Cash;55000
TRX1002212;22/02/2024;SKU008;OUT-024;1;250000;GT;QRIS;25000
TRX1003134;22/02/2024;SKU008;OUT-024;5;105000;GT;Cash;25000
TRX1003071;22/02/2024;SKU023;OUT-006;5;140000;GT;QRIS;25000
TRX1001135;23/02/2024;SKU039;OUT-019;1;70000;GT;Cash;45000
TRX1002584;23/02/2024;SKU042;OUT-008;5;90000;GT;Cash;75000
TRX1000556;23/02/2024;SKU023;OUT-002;3;35000;GT;QRIS;35000
TRX1001254;23/02/2024;SKU019;OUT-021;3;225000;MT;Cash;25000
TRX1003067;23/02/2024;SKU004;OUT-007;3;180000;GT;QRIS;125000
TRX1002228;23/02/2024;SKU040;OUT-009;11;225000;MT;QRIS;55000
TRX1003415;23/02/2024;SKU018;OUT-025;9;35000;MT;Credit Card;45000
TRX1003730;23/02/2024;SKU038;OUT-012;5;110000;MT;QRIS;55000
TRX1003526;23/02/2024;SKU028;OUT-024;3;105000;MT;Debit;125000
TRX1000895;23/02/2024;SKU032;OUT-011;5;110000;MT;QRIS;25000
TRX1003351;23/02/2024;SKU007;OUT-006;2;90000;GT;Cash;55000
TRX1001107;23/02/2024;SKU035;OUT-012;1;125000;GT;QRIS;125000
TRX1003255;23/02/2024;SKU021;OUT-024;4;100000;MT;QRIS;55000
TRX1003051;23/02/2024;SKU017;OUT-022;6;150000;MT;Credit Card;55000
TRX1000958;23/02/2024;SKU044;OUT-013;5;150000;GT;QRIS;75000
TRX1003176;23/02/2024;SKU020;OUT-007;11;75000;MT;Cash;35000
TRX1003887;23/02/2024;SKU033;OUT-012;5;110000;GT;Cash;45000
TRX1000894;23/02/2024;SKU036;OUT-002;3;225000;GT;QRIS;35000
TRX1001040;23/02/2024;SKU027;OUT-025;3;500000;GT;Cash;55000
TRX1000527;23/02/2024;SKU010;OUT-012;11;175000;MT;QRIS;35000
TRX1000990;23/02/2024;SKU029;OUT-016;3;500000;MT;Cash;55000
TRX1000305;23/02/2024;SKU028;OUT-019;4;35000;GT;QRIS;25000
TRX1002635;23/02/2024;SKU016;OUT-025;2;175000;GT;QRIS;35000
TRX1002611;23/02/2024;SKU007;OUT-006;2;55000;GT;Cash;55000
TRX1002069;23/02/2024;SKU042;OUT-005;1;25000;GT;QRIS;55000
TRX1000668;23/02/2024;SKU027;OUT-024;3;100000;MT;QRIS;125000
TRX1001149;23/02/2024;SKU017;OUT-022;4;90000;MT;Debit;55000
TRX1000293;23/02/2024;SKU020;OUT-007;2;50000;GT;Cash;35000
TRX1002259;23/02/2024;SKU007;OUT-021;4;125000;GT;Cash;55000
TRX1002221;23/02/2024;SKU023;OUT-023;2;105000;GT;Cash;125000
TRX1002480;23/02/2024;SKU027;OUT-013;10;35000;MT;QRIS;125000
TRX1001994;23/02/2024;SKU034;OUT-006;2;35000;GT;Cash;55000
TRX1000100;23/02/2024;SKU033;OUT-018;2;150000;General Trade;QRIS;25000
TRX1002952;23/02/2024;SKU039;OUT-002;12;100000;MT;Debit;25000
TRX1002448;23/02/2024;SKU026;OUT-024;9;625000;MT;Credit Card;25000
TRX1003159;23/02/2024;SKU039;OUT-008;5;140000;GT;QRIS;75000
TRX1004026;23/02/2024;SKU022;OUT-011;5;70000;GT;Cash;35000
TRX1002905;23/02/2024;SKU039;OUT-012;4;125000;GT;QRIS;35000
TRX1002202;24/02/2024;SKU025;OUT-003;5;180000;GT;QRIS;45000
TRX1003859;24/02/2024;SKU037;OUT-003;1;225000;GT;QRIS;25000
TRX1001865;24/02/2024;SKU017;OUT-020;6;375000;MT;Debit;55000
TRX1001512;24/02/2024;SKU012;OUT-020;3;75000;GT;Cash;75000
TRX1002094;24/02/2024;SKU034;OUT-014;5;180000;GT;QRIS;125000
TRX1000412;24/02/2024;SKU028;OUT-025;7;150000;MT;QRIS;45000
TRX1000322;24/02/2024;SKU043;OUT-006;9;135000;MT;QRIS;75000
TRX1000416;24/02/2024;SKU041;OUT-006;5;375000;GT;QRIS;55000
TRX1001121;24/02/2024;SKU006;OUT-019;11;105000;MT;QRIS;125000
TRX1002235;24/02/2024;SKU024;OUT-002;4;150000;MT;Cash;75000
TRX1000192;24/02/2024;SKU039;OUT-011;11;375000;MT;Credit Card;75000
TRX1000849;24/02/2024;SKU017;OUT-007;4;225000;GT;QRIS;45000
TRX1003214;24/02/2024;SKU012;OUT-007;10;25000;MT;Cash;25000
TRX1003118;24/02/2024;SKU028;OUT-009;3;300000;GT;Cash;45000
TRX1001658;24/02/2024;SKU036;OUT-009;7;225000;MT;QRIS;125000
TRX1003763;24/02/2024;SKU025;OUT-011;7;105000;MT;Cash;55000
TRX1001285;24/02/2024;SKU008;OUT-003;3;55000;GT;Cash;125000
TRX1001813;24/02/2024;SKU037;OUT-002;5;175000;MT;Cash;35000
TRX1000626;24/02/2024;SKU043;OUT-009;1;45000;GT;Cash;55000
TRX1002260;24/02/2024;SKU029;OUT-007;2;75000;GT;QRIS;35000
TRX1003776;24/02/2024;SKU018;OUT-024;2;375000;GT;Cash;125000
TRX1001996;24/02/2024;SKU037;OUT-022;12;300000;MT;Debit;35000
TRX1001819;24/02/2024;SKU025;OUT-010;2;75000;GT;QRIS;55000
TRX1002823;24/02/2024;SKU027;OUT-004;11;105000;MT;Credit Card;35000
TRX1000160;24/02/2024;SKU004;OUT-004;3;500000;GT;QRIS;125000
TRX1001243;24/02/2024;SKU038;OUT-023;12;375000;MT;Credit Card;125000
TRX1000018;24/02/2024;SKU017;OUT-010;1;90000;General rade;QRIS;45000
TRX1002143;24/02/2024;SKU029;OUT-008;5;165000;GT;QRIS;55000
TRX1003064;24/02/2024;SKU024;OUT-004;2;180000;GT;QRIS;45000
TRX1000026;24/02/2024;SKU033;OUT-013;12;220000;MT;QRIS;75000
TRX1003529;24/02/2024;SKU020;OUT-006;4;140000;GT;Cash;125000
TRX1003045;24/02/2024;SKU012;OUT-010;5;100000;MT;Cash;125000
TRX1001361;24/02/2024;SKU019;OUT-003;2;70000;GT;QRIS;125000
TRX1003321;24/02/2024;SKU039;OUT-013;4;165000;GT;QRIS;125000
TRX1003671;24/02/2024;SKU036;OUT-012;5;105000;GT;QRIS;45000
TRX1002089;24/02/2024;SKU023;OUT-018;11;105000;MT;QRIS;35000
TRX1003037;24/02/2024;SKU005;OUT-018;6;140000;MT;Cash;125000
TRX1002284;24/02/2024;SKU029;OUT-023;4;225000;GT;Cash;45000
TRX1003467;24/02/2024;SKU025;OUT-004;5;100000;GT;Cash;25000
TRX1002073;25/02/2024;SKU031;OUT-005;12;25000;MT;Debit;25000
TRX1000308;25/02/2024;SKU043;OUT-020;1;50000;GT;QRIS;25000
TRX1000482;25/02/2024;SKU038;OUT-002;9;105000;MT;Cash;45000
TRX1002557;25/02/2024;SKU003;OUT-014;4;25000;GT;QRIS;75000
TRX1003567;25/02/2024;SKU019;OUT-020;9;150000;MT;Debit;125000
TRX1000783;25/02/2024;SKU045;OUT-017;5;75000;MT;QRIS;75000
TRX1003657;25/02/2024;SKU009;OUT-025;11;125000;MT;Credit Card;25000
TRX1001142;25/02/2024;SKU004;OUT-013;1;165000;GT;QRIS;125000
TRX1003326;25/02/2024;SKU031;OUT-024;9;110000;MT;QRIS;75000
TRX1000392;25/02/2024;SKU011;OUT-011;5;140000;GT;QRIS;75000
TRX1001423;25/02/2024;SKU015;OUT-002;1;135000;GT;Cash;55000
TRX1003725;25/02/2024;SKU016;OUT-017;10;105000;MT;Debit;35000
TRX1000821;25/02/2024;SKU027;OUT-009;4;55000;GT;Cash;35000
TRX1002044;25/02/2024;SKU026;OUT-017;4;180000;GT;QRIS;75000
TRX1002048;25/02/2024;SKU025;OUT-017;5;375000;GT;Cash;125000
TRX1003272;25/02/2024;SKU020;OUT-007;3;175000;MT;QRIS;35000
TRX1000559;25/02/2024;SKU033;OUT-011;5;220000;GT;QRIS;125000
TRX1002325;25/02/2024;SKU039;OUT-018;1;275000;GT;QRIS;25000
TRX1001400;25/02/2024;SKU008;OUT-003;9;75000;MT;Credit Card;125000
TRX1001301;25/02/2024;SKU011;OUT-018;10;375000;MT;QRIS;125000
TRX1002081;25/02/2024;SKU023;OUT-015;3;135000;GT;Cash;55000
TRX1002206;25/02/2024;SKU039;OUT-024;7;25000;MT;QRIS;45000
TRX1000531;25/02/2024;SKU019;OUT-004;5;70000;MT;Cash;75000
TRX1002140;25/02/2024;SKU005;OUT-020;6;35000;MT;Credit Card;35000
TRX1002181;25/02/2024;SKU035;OUT-011;7;225000;MT;Cash;55000
TRX1002980;25/02/2024;SKU008;OUT-007;5;175000;MT;Debit;35000
TRX1003851;25/02/2024;SKU013;OUT-021;3;625000;GT;QRIS;25000
TRX1002144;25/02/2024;SKU027;OUT-021;3;180000;GT;QRIS;45000
TRX1003123;25/02/2024;SKU037;OUT-017;2;25000;GT;QRIS;25000
TRX1003789;25/02/2024;SKU042;OUT-022;2;135000;GT;QRIS;45000
TRX1001639;25/02/2024;SKU006;OUT-005;3;100000;MT;Debit;25000
TRX1002844;25/02/2024;SKU007;OUT-004;10;225000;MT;Credit Card;25000
TRX1001666;25/02/2024;SKU024;OUT-021;5;250000;GT;Cash;125000
TRX1002362;25/02/2024;SKU017;OUT-004;2;100000;GT;QRIS;35000
TRX1002443;25/02/2024;SKU026;OUT-013;10;375000;MT;QRIS;55000
TRX1003158;25/02/2024;SKU008;OUT-019;3;125000;MT;Credit Card;125000
TRX1003856;25/02/2024;SKU013;OUT-009;9;125000;MT;Debit;35000
TRX1001332;25/02/2024;SKU009;OUT-008;5;250000;MT;Cash;45000
TRX1000928;25/02/2024;SKU028;OUT-025;6;225000;MT;Credit Card;45000
TRX1001083;25/02/2024;SKU006;OUT-001;9;220000;MT;Debit;55000
TRX1000955;25/02/2024;SKU043;OUT-013;8;300000;MT;Cash;25000
TRX1002968;25/02/2024;SKU033;OUT-001;3;55000;MT;QRIS;55000
TRX1001574;25/02/2024;SKU045;OUT-003;2;250000;GT;Cash;125000
TRX1002385;25/02/2024;SKU014;OUT-005;4;150000;MT;QRIS;35000
TRX1001659;25/02/2024;SKU039;OUT-019;5;125000;MT;QRIS;45000
TRX1001515;26/02/2024;SKU004;OUT-011;12;165000;MT;Debit;55000
TRX1001015;26/02/2024;SKU005;OUT-018;5;375000;GT;Cash;125000
TRX1000835;26/02/2024;SKU034;OUT-002;4;140000;GT;QRIS;125000
TRX1001920;26/02/2024;SKU011;OUT-013;4;45000;GT;Cash;125000
TRX1003577;26/02/2024;SKU001;OUT-009;3;225000;GT;QRIS;75000
TRX1000062;26/02/2024;SKU043;OUT-022;11;70000;MT;Credit Card;125000
TRX1000176;26/02/2024;SKU036;OUT-014;3;225000;GT;Cash;25000
TRX1002236;26/02/2024;SKU011;OUT-022;3;175000;MT;Cash;25000
TRX1002717;26/02/2024;SKU043;OUT-020;4;225000;GT;QRIS;25000
TRX1003569;26/02/2024;SKU045;OUT-016;1;90000;GT;Cash;45000
TRX1003666;26/02/2024;SKU027;OUT-020;7;90000;MT;QRIS;45000
TRX1002139;26/02/2024;SKU001;OUT-025;5;90000;GT;QRIS;45000
TRX1003557;26/02/2024;SKU039;OUT-022;9;150000;MT;Debit;55000
TRX1002170;26/02/2024;SKU042;OUT-021;1;140000;GT;Cash;35000
TRX1002640;26/02/2024;SKU022;OUT-018;8;225000;MT;Cash;45000
TRX1003151;26/02/2024;SKU017;OUT-020;11;225000;MT;Credit Card;55000
TRX1001043;26/02/2024;SKU013;OUT-015;1;165000;GT;Cash;55000
TRX1000796;26/02/2024;SKU010;OUT-017;4;105000;GT;QRIS;55000
TRX1002678;26/02/2024;SKU034;OUT-001;3;220000;GT;QRIS;25000
TRX1003374;26/02/2024;SKU016;OUT-025;1;110000;GT;Cash;35000
TRX1000912;26/02/2024;SKU027;OUT-024;3;375000;MT;QRIS;125000
TRX1002256;26/02/2024;SKU012;OUT-020;3;45000;MT;QRIS;75000
TRX1000939;26/02/2024;SKU008;OUT-002;4;275000;MT;Debit;25000
TRX1000391;26/02/2024;SKU013;OUT-018;6;225000;MT;QRIS;55000
TRX1000646;26/02/2024;SKU010;OUT-025;2;500000;GT;QRIS;25000
TRX1000272;26/02/2024;SKU042;OUT-008;5;180000;GT;QRIS;75000
TRX1003393;26/02/2024;SKU033;OUT-020;1;375000;GT;Cash;75000
TRX1003632;26/02/2024;SKU037;OUT-023;3;100000;GT;Cash;55000
TRX1001029;26/02/2024;SKU031;OUT-013;4;125000;MT;Cash;75000
TRX1003488;26/02/2024;SKU012;OUT-010;7;625000;MT;Debit;125000
TRX1002996;26/02/2024;SKU011;OUT-008;3;250000;GT;QRIS;125000
TRX1000508;26/02/2024;SKU018;OUT-019;3;90000;MT;Cash;125000
TRX1003585;26/02/2024;SKU006;OUT-025;4;100000;GT;QRIS;25000
TRX1002998;26/02/2024;SKU038;OUT-018;12;105000;MT;Credit Card;55000
TRX1003099;26/02/2024;SKU039;OUT-016;10;375000;MT;Debit;125000
TRX1002499;26/02/2024;SKU025;OUT-004;3;25000;MT;Debit;25000
TRX1000693;26/02/2024;SKU041;OUT-007;5;275000;GT;QRIS;55000
TRX1001561;26/02/2024;SKU035;OUT-011;3;165000;GT;Cash;55000
TRX1002458;26/02/2024;SKU032;OUT-022;5;175000;GT;QRIS;125000
TRX1001901;26/02/2024;SKU037;OUT-013;3;110000;MT;Debit;25000
TRX1001529;26/02/2024;SKU009;OUT-020;3;110000;MT;Credit Card;55000
TRX1002461;26/02/2024;SKU003;OUT-016;10;55000;MT;Credit Card;25000
TRX1000734;26/02/2024;SKU014;OUT-021;10;70000;MT;Cash;75000
TRX1000097;26/02/2024;SKU042;OUT-002;4;70000;General Trade;Cash;35000
TRX1001395;26/02/2024;SKU042;OUT-006;5;140000;MT;Credit Card;25000
TRX1001697;26/02/2024;SKU017;OUT-004;12;175000;MT;Cash;35000
TRX1001737;26/02/2024;SKU020;OUT-024;6;150000;MT;Credit Card;125000
TRX1001227;26/02/2024;SKU028;OUT-012;8;50000;MT;Credit Card;25000
TRX1002522;26/02/2024;SKU002;OUT-017;3;225000;MT;Credit Card;45000
TRX1001231;26/02/2024;SKU015;OUT-005;5;35000;GT;Cash;35000
TRX1003596;26/02/2024;SKU036;OUT-014;5;275000;GT;QRIS;25000
TRX1002782;27/02/2024;SKU001;OUT-005;12;125000;MT;Credit Card;125000
TRX1001609;27/02/2024;SKU022;OUT-001;7;225000;MT;QRIS;45000
TRX1003566;27/02/2024;SKU038;OUT-012;2;220000;GT;Cash;55000
TRX1001662;27/02/2024;SKU020;OUT-011;7;220000;MT;QRIS;55000
TRX1003979;27/02/2024;SKU021;OUT-014;8;500000;MT;Credit Card;125000
TRX1003799;27/02/2024;SKU032;OUT-005;10;500000;MT;Credit Card;75000
TRX1003872;27/02/2024;SKU021;OUT-024;3;55000;MT;Debit;55000
TRX1001250;27/02/2024;SKU043;OUT-006;5;225000;MT;Credit Card;75000
TRX1003454;27/02/2024;SKU030;OUT-007;2;300000;GT;Cash;45000
TRX1003534;27/02/2024;SKU035;OUT-015;12;375000;MT;Debit;125000
TRX1002496;27/02/2024;SKU031;OUT-019;12;70000;MT;Cash;55000
TRX1002199;27/02/2024;SKU017;OUT-009;6;180000;MT;Cash;125000
TRX1002266;27/02/2024;SKU038;OUT-017;7;375000;MT;QRIS;45000
TRX1001137;27/02/2024;SKU009;OUT-012;5;70000;GT;QRIS;35000
TRX1001168;27/02/2024;SKU045;OUT-005;10;45000;MT;Cash;45000
TRX1001320;27/02/2024;SKU017;OUT-014;2;75000;GT;Cash;35000
TRX1002258;27/02/2024;SKU025;OUT-008;3;35000;GT;QRIS;35000
TRX1003599;27/02/2024;SKU035;OUT-015;10;275000;MT;Debit;125000
TRX1000306;27/02/2024;SKU023;OUT-013;3;50000;GT;Cash;125000
TRX1001518;27/02/2024;SKU019;OUT-001;12;625000;MT;QRIS;125000
TRX1000200;27/02/2024;SKU034;OUT-002;4;375000;GT;Cash;125000
TRX1001282;27/02/2024;SKU030;OUT-019;7;275000;MT;Debit;55000
TRX1001921;27/02/2024;SKU017;OUT-011;10;110000;MT;Cash;35000
TRX1001077;27/02/2024;SKU016;OUT-015;5;125000;GT;Cash;25000
TRX1002863;27/02/2024;SKU003;OUT-017;1;250000;GT;QRIS;35000
TRX1000039;27/02/2024;SKU003;OUT-006;4;250000;mt;Cash;55000
TRX1001502;27/02/2024;SKU015;OUT-014;5;90000;MT;QRIS;45000
TRX1002543;27/02/2024;SKU019;OUT-024;2;300000;GT;Cash;25000
TRX1001302;27/02/2024;SKU026;OUT-010;8;220000;MT;Debit;35000
TRX1002425;27/02/2024;SKU013;OUT-022;3;25000;GT;Cash;25000
TRX1003513;27/02/2024;SKU034;OUT-013;3;140000;GT;Cash;125000
TRX1002516;27/02/2024;SKU021;OUT-002;1;125000;GT;QRIS;125000
TRX1001567;27/02/2024;SKU044;OUT-012;3;25000;GT;QRIS;25000
TRX1000407;27/02/2024;SKU025;OUT-001;12;225000;MT;Debit;125000
TRX1000653;27/02/2024;SKU035;OUT-011;3;45000;GT;Cash;55000
TRX1003174;27/02/2024;SKU014;OUT-008;3;165000;GT;QRIS;25000
TRX1001312;27/02/2024;SKU018;OUT-019;2;250000;GT;QRIS;125000
TRX1002304;27/02/2024;SKU030;OUT-002;11;90000;MT;Credit Card;55000
TRX1000818;27/02/2024;SKU032;OUT-012;3;110000;GT;QRIS;125000
TRX1000338;27/02/2024;SKU023;OUT-020;4;220000;GT;QRIS;75000
TRX1001931;27/02/2024;SKU041;OUT-003;10;150000;MT;Debit;75000
TRX1002559;27/02/2024;SKU028;OUT-006;4;35000;GT;Cash;35000
TRX1003230;28/02/2024;SKU022;OUT-001;8;45000;MT;Cash;45000
TRX1000078;28/02/2024;SKU025;OUT-015;2;125000;GT;Cash;125000
TRX1000064;28/02/2024;SKU043;OUT-018;4;500000;GT;Cash;45000
TRX1003202;28/02/2024;SKU041;OUT-019;3;25000;GT;Cash;25000
TRX1002629;28/02/2024;SKU012;OUT-005;8;125000;MT;Debit;25000
TRX1003023;28/02/2024;SKU022;OUT-012;3;55000;GT;Cash;55000
TRX1003619;28/02/2024;SKU024;OUT-002;11;55000;MT;Credit Card;75000
TRX1000356;28/02/2024;SKU025;OUT-023;6;150000;MT;Credit Card;25000
TRX1003601;28/02/2024;SKU004;OUT-021;1;50000;GT;QRIS;75000
TRX1000403;28/02/2024;SKU025;OUT-010;3;220000;MT;QRIS;55000
TRX1003335;28/02/2024;SKU016;OUT-008;4;375000;GT;QRIS;75000
TRX1000638;28/02/2024;SKU036;OUT-021;6;275000;MT;Cash;75000
TRX1000534;28/02/2024;SKU006;OUT-005;5;100000;GT;QRIS;25000
TRX1000768;28/02/2024;SKU006;OUT-024;12;75000;MT;Credit Card;25000
TRX1002682;28/02/2024;SKU031;OUT-012;2;300000;GT;Cash;25000
TRX1000757;28/02/2024;SKU041;OUT-017;5;220000;GT;QRIS;45000
TRX1003525;28/02/2024;SKU011;OUT-017;3;110000;GT;QRIS;25000
TRX1003860;28/02/2024;SKU032;OUT-001;3;375000;GT;QRIS;35000
TRX1002879;28/02/2024;SKU016;OUT-001;5;125000;GT;QRIS;125000
TRX1000043;28/02/2024;SKU033;OUT-001;1;225000;GT;QRIS;55000
TRX1000701;28/02/2024;SKU021;OUT-013;5;140000;MT;Cash;35000
TRX1003111;28/02/2024;SKU033;OUT-024;5;90000;GT;QRIS;125000
TRX1003745;28/02/2024;SKU042;OUT-024;8;375000;MT;Cash;55000
TRX1002746;28/02/2024;SKU014;OUT-001;10;625000;MT;QRIS;125000
TRX1002145;28/02/2024;SKU030;OUT-015;9;500000;MT;Credit Card;125000
TRX1000853;28/02/2024;SKU012;OUT-006;5;125000;MT;Cash;55000
TRX1001222;28/02/2024;SKU034;OUT-018;6;220000;MT;QRIS;125000
TRX1001236;28/02/2024;SKU007;OUT-018;5;125000;MT;Debit;45000
TRX1001481;28/02/2024;SKU008;OUT-007;11;70000;MT;QRIS;35000
TRX1002216;28/02/2024;SKU015;OUT-001;7;625000;MT;Cash;25000
TRX1001520;28/02/2024;SKU038;OUT-006;4;375000;GT;QRIS;25000
TRX1001119;28/02/2024;SKU030;OUT-010;2;35000;GT;Cash;75000
TRX1002595;28/02/2024;SKU013;OUT-003;9;110000;MT;QRIS;25000
TRX1002033;28/02/2024;SKU008;OUT-021;2;165000;GT;Cash;55000
TRX1002034;28/02/2024;SKU044;OUT-018;3;55000;GT;QRIS;25000
TRX1000943;28/02/2024;SKU010;OUT-010;5;75000;GT;Cash;35000
TRX1001831;28/02/2024;SKU001;OUT-003;1;125000;GT;Cash;125000
TRX1001654;28/02/2024;SKU017;OUT-008;3;75000;MT;Debit;55000
TRX1002010;28/02/2024;SKU033;OUT-010;3;220000;MT;QRIS;35000
TRX1002546;28/02/2024;SKU004;OUT-006;3;375000;GT;Cash;55000
TRX1002345;28/02/2024;SKU039;OUT-003;6;75000;MT;QRIS;55000
TRX1004011;29/02/2024;SKU019;OUT-024;8;50000;MT;Debit;25000
TRX1002652;29/02/2024;SKU035;OUT-013;4;75000;GT;Cash;125000
TRX1002107;29/02/2024;SKU021;OUT-015;9;135000;MT;Debit;25000
