snapshot_date,sku_code,outlet_id,end_stock,stock_in
2024-02-07,SKU032,OUT-017,5,
2024-02-07,SKU032,OUT-018,5,15.0
2024-02-07,SKU032,OUT-019,3,10.0
2024-02-07,SKU032,OUT-020,17,
2024-02-07,SKU032,OUT-021,2,0.0
2024-02-07,SKU032,OUT-022,4,0.0
2024-02-07,SKU032,OUT-023,11,15.0
2024-02-07,SKU032,OUT-024,5,15.0
2024-02-07,SKU032,OUT-025,4,
2024-02-07,SKU033,OUT-001,3,5.0
2024-02-07,SKU033,OUT-002,0,15.0
2024-02-07,SKU033,OUT-003,12,0.0
2024-02-07,SKU033,OUT-004,2,15.0
2024-02-07,SKU033,OUT-005,2,15.0
2024-02-07,SKU033,OUT-006,16,10.0
2024-02-07,SKU033,OUT-007,2,
2024-02-07,SKU033,OUT-008,17,15.0
2024-02-07,SKU033,OUT-009,20,5.0
2024-02-07,SKU033,OUT-010,3,5.0
2024-02-07,SKU033,OUT-011,5,5.0
2024-02-07,SKU033,OUT-012,3,
2024-02-07,SKU033,OUT-013,2,
2024-02-07,SKU033,OUT-014,5,10.0
2024-02-07,SKU033,OUT-015,2,
2024-02-07,SKU033,OUT-016,5,10.0
2024-02-07,SKU033,OUT-017,5,10.0
2024-02-07,SKU033,OUT-018,5,5.0
2024-02-07,SKU033,OUT-019,5,0.0
2024-02-07,SKU033,OUT-020,3,
2024-02-07,SKU033,OUT-021,0,0.0
2024-02-07,SKU033,OUT-022,13,
2024-02-07,SKU033,OUT-023,5,
2024-02-07,SKU033,OUT-024,5,10.0
2024-02-07,SKU033,OUT-025,26,0.0
2024-02-07,SKU034,OUT-001,3,10.0
2024-02-07,SKU034,OUT-002,23,0.0
2024-02-07,SKU034,OUT-003,12,
2024-02-07,SKU034,OUT-004,5,15.0
2024-02-07,SKU034,OUT-005,7,10.0
2024-02-07,SKU034,OUT-006,0,5.0
2024-02-07,SKU034,OUT-007,19,5.0
2024-02-07,SKU034,OUT-008,4,5.0
2024-02-07,SKU034,OUT-009,0,0.0
2024-02-07,SKU034,OUT-010,26,10.0
2024-02-07,SKU034,OUT-011,5,10.0
2024-02-07,SKU034,OUT-012,28,
2024-02-07,SKU034,OUT-013,7,
2024-02-07,SKU034,OUT-014,0,15.0
2024-02-07,SKU034,OUT-015,24,5.0
2024-02-07,SKU034,OUT-016,25,15.0
2024-02-07,SKU034,OUT-017,14,10.0
2024-02-07,SKU034,OUT-018,2,10.0
2024-02-07,SKU034,OUT-019,20,0.0
2024-02-07,SKU034,OUT-020,5,0.0
2024-02-07,SKU034,OUT-021,1,10.0
2024-02-07,SKU034,OUT-022,5,5.0
2024-02-07,SKU034,OUT-023,24,10.0
2024-02-07,SKU034,OUT-024,5,
2024-02-07,SKU034,OUT-025,5,0.0
2024-02-07,SKU035,OUT-001,5,10.0
2024-02-07,SKU035,OUT-002,5,10.0
2024-02-07,SKU035,OUT-003,18,10.0
2024-02-07,SKU035,OUT-004,5,0.0
2024-02-07,SKU035,OUT-005,2,15.0
2024-02-07,SKU035,OUT-006,12,
2024-02-07,SKU035,OUT-007,14,10.0
2024-02-07,SKU035,OUT-008,4,5.0
2024-02-07,SKU035,OUT-009,2,5.0
2024-02-07,SKU035,OUT-010,25,
2024-02-07,SKU035,OUT-011,6,5.0
2024-02-07,SKU035,OUT-012,14,5.0
2024-02-07,SKU035,OUT-013,30,15.0
2024-02-07,SKU035,OUT-014,3,15.0
2024-02-07,SKU035,OUT-015,5,0.0
2024-02-07,SKU035,OUT-016,10,10.0
2024-02-07,SKU035,OUT-017,2,15.0
2024-02-07,SKU035,OUT-018,2,10.0
2024-02-07,SKU035,OUT-019,2,
2024-02-07,SKU035,OUT-020,2,15.0
2024-02-07,SKU035,OUT-021,4,5.0
2024-02-07,SKU035,OUT-022,3,5.0
2024-02-07,SKU035,OUT-023,7,10.0
2024-02-07,SKU035,OUT-024,5,0.0
2024-02-07,SKU035,OUT-025,25,5.0
2024-02-07,SKU036,OUT-001,3,0.0
2024-02-07,SKU036,OUT-002,3,10.0
2024-02-07,SKU036,OUT-003,5,0.0
2024-02-07,SKU036,OUT-004,2,15.0
2024-02-07,SKU036,OUT-005,5,15.0
2024-02-07,SKU036,OUT-006,10,5.0
2024-02-07,SKU036,OUT-007,21,10.0
2024-02-07,SKU036,OUT-008,5,15.0
2024-02-07,SKU036,OUT-009,3,5.0
2024-02-07,SKU036,OUT-010,13,15.0
2024-02-07,SKU036,OUT-011,25,0.0
2024-02-07,SKU036,OUT-012,0,0.0
2024-02-07,SKU036,OUT-013,3,10.0
2024-02-07,SKU036,OUT-014,0,
2024-02-07,SKU036,OUT-015,5,
2024-02-07,SKU036,OUT-016,18,0.0
2024-02-07,SKU036,OUT-017,13,15.0
2024-02-07,SKU036,OUT-018,19,10.0
2024-02-07,SKU036,OUT-019,2,0.0
2024-02-07,SKU036,OUT-020,8,5.0
2024-02-07,SKU036,OUT-021,5,5.0
2024-02-07,SKU036,OUT-022,5,10.0
2024-02-07,SKU036,OUT-023,5,15.0
2024-02-07,SKU036,OUT-024,5,
2024-02-07,SKU036,OUT-025,2,10.0
2024-02-07,SKU037,OUT-001,5,5.0
2024-02-07,SKU037,OUT-002,0,10.0
2024-02-07,SKU037,OUT-003,10,0.0
2024-02-07,SKU037,OUT-004,29,0.0
2024-02-07,SKU037,OUT-005,2,0.0
2024-02-07,SKU037,OUT-006,5,10.0
2024-02-07,SKU037,OUT-007,4,0.0
2024-02-07,SKU037,OUT-008,5,
2024-02-07,SKU037,OUT-009,1,15.0
2024-02-07,SKU037,OUT-010,5,0.0
2024-02-07,SKU037,OUT-011,8,10.0
2024-02-07,SKU037,OUT-012,2,10.0
2024-02-07,SKU037,OUT-013,4,0.0
2024-02-07,SKU037,OUT-014,5,
2024-02-07,SKU037,OUT-015,2,
2024-02-07,SKU037,OUT-016,0,15.0
2024-02-07,SKU037,OUT-017,5,0.0
2024-02-07,SKU037,OUT-018,5,15.0
2024-02-07,SKU037,OUT-019,2,10.0
2024-02-07,SKU037,OUT-020,5,
2024-02-07,SKU037,OUT-021,12,5.0
2024-02-07,SKU037,OUT-022,22,10.0
2024-02-07,SKU037,OUT-023,5,15.0
2024-02-07,SKU037,OUT-024,5,
2024-02-07,SKU037,OUT-025,2,15.0
2024-02-07,SKU038,OUT-001,5,5.0
2024-02-07,SKU038,OUT-002,22,5.0
2024-02-07,SKU038,OUT-003,5,10.0
2024-02-07,SKU038,OUT-004,5,
2024-02-07,SKU038,OUT-005,0,5.0
2024-02-07,SKU038,OUT-006,0,5.0
2024-02-07,SKU038,OUT-007,2,10.0
2024-02-07,SKU038,OUT-008,2,0.0
2024-02-07,SKU038,OUT-009,2,15.0
2024-02-07,SKU038,OUT-010,5,0.0
2024-02-07,SKU038,OUT-011,5,5.0
2024-02-07,SKU038,OUT-012,4,5.0
2024-02-07,SKU038,OUT-013,5,5.0
2024-02-07,SKU038,OUT-014,12,10.0
2024-02-07,SKU038,OUT-015,14,10.0
2024-02-07,SKU038,OUT-016,11,
2024-02-07,SKU038,OUT-017,3,10.0
2024-02-07,SKU038,OUT-018,8,
2024-02-07,SKU038,OUT-019,2,15.0
2024-02-07,SKU038,OUT-020,5,5.0
2024-02-07,SKU038,OUT-021,3,0.0
2024-02-07,SKU038,OUT-022,4,10.0
2024-02-07,SKU038,OUT-023,2,0.0
2024-02-07,SKU038,OUT-024,5,5.0
2024-02-07,SKU038,OUT-025,5,5.0
2024-02-07,SKU039,OUT-001,13,5.0
2024-02-07,SKU039,OUT-002,3,15.0
2024-02-07,SKU039,OUT-003,0,5.0
2024-02-07,SKU039,OUT-004,21,15.0
2024-02-07,SKU039,OUT-005,5,0.0
2024-02-07,SKU039,OUT-006,5,15.0
2024-02-07,SKU039,OUT-007,5,0.0
2024-02-07,SKU039,OUT-008,5,10.0
2024-02-07,SKU039,OUT-009,5,10.0
2024-02-07,SKU039,OUT-010,4,5.0
2024-02-07,SKU039,OUT-011,2,
2024-02-07,SKU039,OUT-012,5,0.0
2024-02-07,SKU039,OUT-013,2,15.0
2024-02-07,SKU039,OUT-014,27,5.0
2024-02-07,SKU039,OUT-015,8,5.0
2024-02-07,SKU039,OUT-016,0,
2024-02-07,SKU039,OUT-017,5,15.0
2024-02-07,SKU039,OUT-018,5,15.0
2024-02-07,SKU039,OUT-019,0,5.0
2024-02-07,SKU039,OUT-020,21,0.0
2024-02-07,SKU039,OUT-021,5,5.0
2024-02-07,SKU039,OUT-022,5,
2024-02-07,SKU039,OUT-023,5,15.0
2024-02-07,SKU039,OUT-024,26,
2024-02-07,SKU039,OUT-025,18,0.0
2024-02-07,SKU040,OUT-001,5,15.0
2024-02-07,SKU040,OUT-002,5,5.0
2024-02-07,SKU040,OUT-003,1,
2024-02-07,SKU040,OUT-004,2,5.0
2024-02-07,SKU040,OUT-005,3,
2024-02-07,SKU040,OUT-006,5,
2024-02-07,SKU040,OUT-007,5,15.0
2024-02-07,SKU040,OUT-008,5,0.0
2024-02-07,SKU040,OUT-009,2,10.0
2024-02-07,SKU040,OUT-010,3,15.0
2024-02-07,SKU040,OUT-011,4,0.0
2024-02-07,SKU040,OUT-012,5,0.0
2024-02-07,SKU040,OUT-013,5,10.0
2024-02-07,SKU040,OUT-014,13,15.0
2024-02-07,SKU040,OUT-015,4,5.0
2024-02-07,SKU040,OUT-016,5,15.0
2024-02-07,SKU040,OUT-017,23,0.0
2024-02-07,SKU040,OUT-018,30,0.0
2024-02-07,SKU040,OUT-019,12,0.0
2024-02-07,SKU040,OUT-020,6,10.0
2024-02-07,SKU040,OUT-021,5,0.0
2024-02-07,SKU040,OUT-022,5,10.0
2024-02-07,SKU040,OUT-023,5,10.0
2024-02-07,SKU040,OUT-024,5,10.0
2024-02-07,SKU040,OUT-025,11,0.0
2024-02-07,SKU041,OUT-001,5,10.0
2024-02-07,SKU041,OUT-002,12,
2024-02-07,SKU041,OUT-003,5,5.0
2024-02-07,SKU041,OUT-004,16,
2024-02-07,SKU041,OUT-005,8,0.0
2024-02-07,SKU041,OUT-006,22,
2024-02-07,SKU041,OUT-007,5,
2024-02-07,SKU041,OUT-008,5,15.0
2024-02-07,SKU041,OUT-009,4,5.0
2024-02-07,SKU041,OUT-010,5,10.0
2024-02-07,SKU041,OUT-011,15,15.0
2024-02-07,SKU041,OUT-012,22,5.0
2024-02-07,SKU041,OUT-013,5,15.0
2024-02-07,SKU041,OUT-014,11,10.0
2024-02-07,SKU041,OUT-015,13,10.0
2024-02-07,SKU041,OUT-016,5,5.0
2024-02-07,SKU041,OUT-017,13,0.0
2024-02-07,SKU041,OUT-018,9,
2024-02-07,SKU041,OUT-019,5,15.0
2024-02-07,SKU041,OUT-020,4,10.0
2024-02-07,SKU041,OUT-021,3,5.0
2024-02-07,SKU041,OUT-022,5,10.0
2024-02-07,SKU041,OUT-023,5,
2024-02-07,SKU041,OUT-024,3,0.0
2024-02-07,SKU041,OUT-025,5,15.0
2024-02-07,SKU042,OUT-001,18,10.0
2024-02-07,SKU042,OUT-002,3,
2024-02-07,SKU042,OUT-003,4,0.0
2024-02-07,SKU042,OUT-004,4,
2024-02-07,SKU042,OUT-005,5,10.0
2024-02-07,SKU042,OUT-006,4,0.0
2024-02-07,SKU042,OUT-007,18,10.0
2024-02-07,SKU042,OUT-008,4,
2024-02-07,SKU042,OUT-009,5,15.0
2024-02-07,SKU042,OUT-010,26,
2024-02-07,SKU042,OUT-011,5,
2024-02-07,SKU042,OUT-012,25,
2024-02-07,SKU042,OUT-013,5,
2024-02-07,SKU042,OUT-014,5,15.0
2024-02-07,SKU042,OUT-015,5,15.0
2024-02-07,SKU042,OUT-016,29,5.0
2024-02-07,SKU042,OUT-017,2,5.0
2024-02-07,SKU042,OUT-018,2,5.0
2024-02-07,SKU042,OUT-019,7,
2024-02-07,SKU042,OUT-020,5,
2024-02-07,SKU042,OUT-021,4,5.0
2024-02-07,SKU042,OUT-022,5,5.0
2024-02-07,SKU042,OUT-023,6,5.0
2024-02-07,SKU042,OUT-024,1,0.0
2024-02-07,SKU042,OUT-025,2,
2024-02-07,SKU043,OUT-001,5,15.0
2024-02-07,SKU043,OUT-002,5,5.0
2024-02-07,SKU043,OUT-003,3,
2024-02-07,SKU043,OUT-004,14,
2024-02-07,SKU043,OUT-005,5,15.0
2024-02-07,SKU043,OUT-006,4,15.0
2024-02-07,SKU043,OUT-007,4,5.0
2024-02-07,SKU043,OUT-008,15,0.0
2024-02-07,SKU043,OUT-009,1,0.0
2024-02-07,SKU043,OUT-010,3,
2024-02-07,SKU043,OUT-011,15,
2024-02-07,SKU043,OUT-012,26,0.0
2024-02-07,SKU043,OUT-013,2,0.0
2024-02-07,SKU043,OUT-014,0,0.0
2024-02-07,SKU043,OUT-015,4,10.0
2024-02-07,SKU043,OUT-016,5,15.0
2024-02-07,SKU043,OUT-017,15,5.0
2024-02-07,SKU043,OUT-018,5,0.0
2024-02-07,SKU043,OUT-019,1,15.0
2024-02-07,SKU043,OUT-020,3,0.0
2024-02-07,SKU043,OUT-021,0,5.0
2024-02-07,SKU043,OUT-022,5,0.0
2024-02-07,SKU043,OUT-023,5,15.0
2024-02-07,SKU043,OUT-024,0,
2024-02-07,SKU043,OUT-025,0,5.0
2024-02-07,SKU044,OUT-001,3,15.0
2024-02-07,SKU044,OUT-002,5,0.0
2024-02-07,SKU044,OUT-003,0,15.0
2024-02-07,SKU044,OUT-004,27,0.0
2024-02-07,SKU044,OUT-005,12,0.0
2024-02-07,SKU044,OUT-006,0,0.0
2024-02-07,SKU044,OUT-007,2,5.0
2024-02-07,SKU044,OUT-008,3,0.0
2024-02-07,SKU044,OUT-009,0,10.0
2024-02-07,SKU044,OUT-010,27,10.0
2024-02-07,SKU044,OUT-011,5,
2024-02-07,SKU044,OUT-012,2,5.0
2024-02-07,SKU044,OUT-013,2,5.0
2024-02-07,SKU044,OUT-014,28,
2024-02-07,SKU044,OUT-015,2,10.0
2024-02-07,SKU044,OUT-016,16,0.0
2024-02-07,SKU044,OUT-017,5,5.0
2024-02-07,SKU044,OUT-018,4,0.0
2024-02-07,SKU044,OUT-019,5,5.0
2024-02-07,SKU044,OUT-020,3,
2024-02-07,SKU044,OUT-021,2,15.0
2024-02-07,SKU044,OUT-022,17,
2024-02-07,SKU044,OUT-023,5,5.0
2024-02-07,SKU044,OUT-024,5,0.0
2024-02-07,SKU044,OUT-025,0,10.0
2024-02-07,SKU045,OUT-001,0,0.0
2024-02-07,SKU045,OUT-002,0,10.0
2024-02-07,SKU045,OUT-003,5,5.0
2024-02-07,SKU045,OUT-004,5,
2024-02-07,SKU045,OUT-005,3,15.0
2024-02-07,SKU045,OUT-006,5,5.0
2024-02-07,SKU045,OUT-007,12,15.0
2024-02-07,SKU045,OUT-008,2,5.0
2024-02-07,SKU045,OUT-009,1,5.0
2024-02-07,SKU045,OUT-010,4,5.0
2024-02-07,SKU045,OUT-011,5,
2024-02-07,SKU045,OUT-012,2,5.0
2024-02-07,SKU045,OUT-013,5,15.0
2024-02-07,SKU045,OUT-014,4,10.0
2024-02-07,SKU045,OUT-015,7,
2024-02-07,SKU045,OUT-016,5,15.0
2024-02-07,SKU045,OUT-017,2,5.0
2024-02-07,SKU045,OUT-018,30,
2024-02-07,SKU045,OUT-019,13,15.0
2024-02-07,SKU045,OUT-020,5,5.0
2024-02-07,SKU045,OUT-021,2,5.0
2024-02-07,SKU045,OUT-022,5,0.0
2024-02-07,SKU045,OUT-023,2,10.0
2024-02-07,SKU045,OUT-024,9,0.0
2024-02-07,SKU045,OUT-025,2,5.0
2024-02-08,SKU001,OUT-001,3,5.0
2024-02-08,SKU001,OUT-002,4,15.0
2024-02-08,SKU001,OUT-003,2,10.0
2024-02-08,SKU001,OUT-004,3,10.0
2024-02-08,SKU001,OUT-005,5,0.0
2024-02-08,SKU001,OUT-006,5,
2024-02-08,SKU001,OUT-007,3,5.0
2024-02-08,SKU001,OUT-008,17,5.0
2024-02-08,SKU001,OUT-009,5,10.0
2024-02-08,SKU001,OUT-010,25,
2024-02-08,SKU001,OUT-011,3,0.0
2024-02-08,SKU001,OUT-012,5,5.0
2024-02-08,SKU001,OUT-013,0,5.0
2024-02-08,SKU001,OUT-014,5,5.0
2024-02-08,SKU001,OUT-015,0,15.0
2024-02-08,SKU001,OUT-016,4,0.0
2024-02-08,SKU001,OUT-017,5,5.0
2024-02-08,SKU001,OUT-018,5,5.0
2024-02-08,SKU001,OUT-019,17,10.0
2024-02-08,SKU001,OUT-020,20,10.0
2024-02-08,SKU001,OUT-021,3,10.0
2024-02-08,SKU001,OUT-022,2,5.0
2024-02-08,SKU001,OUT-023,5,0.0
2024-02-08,SKU001,OUT-024,23,5.0
2024-02-08,SKU001,OUT-025,27,
2024-02-08,SKU002,OUT-001,5,
2024-02-08,SKU002,OUT-002,15,
2024-02-08,SKU002,OUT-003,5,10.0
2024-02-08,SKU002,OUT-004,5,
2024-02-08,SKU002,OUT-005,4,5.0
2024-02-08,SKU002,OUT-006,5,
2024-02-08,SKU002,OUT-007,2,0.0
2024-02-08,SKU002,OUT-008,5,5.0
2024-02-08,SKU002,OUT-009,5,10.0
2024-02-08,SKU002,OUT-010,5,0.0
2024-02-08,SKU002,OUT-011,5,
2024-02-08,SKU002,OUT-012,11,10.0
2024-02-08,SKU002,OUT-013,26,0.0
2024-02-08,SKU002,OUT-014,5,
2024-02-08,SKU002,OUT-015,16,0.0
2024-02-08,SKU002,OUT-016,12,0.0
2024-02-08,SKU002,OUT-017,18,5.0
2024-02-08,SKU002,OUT-018,0,10.0
2024-02-08,SKU002,OUT-019,14,0.0
2024-02-08,SKU002,OUT-020,3,10.0
2024-02-08,SKU002,OUT-021,0,0.0
2024-02-08,SKU002,OUT-022,2,10.0
2024-02-08,SKU002,OUT-023,5,10.0
2024-02-08,SKU002,OUT-024,0,
2024-02-08,SKU002,OUT-025,5,0.0
2024-02-08,SKU003,OUT-001,5,0.0
2024-02-08,SKU003,OUT-002,5,15.0
2024-02-08,SKU003,OUT-003,0,15.0
2024-02-08,SKU003,OUT-004,25,10.0
2024-02-08,SKU003,OUT-005,5,15.0
2024-02-08,SKU003,OUT-006,20,
2024-02-08,SKU003,OUT-007,4,
2024-02-08,SKU003,OUT-008,9,15.0
2024-02-08,SKU003,OUT-009,0,10.0
2024-02-08,SKU003,OUT-010,2,
2024-02-08,SKU003,OUT-011,19,15.0
2024-02-08,SKU003,OUT-012,5,
2024-02-08,SKU003,OUT-013,2,10.0
2024-02-08,SKU003,OUT-014,18,
2024-02-08,SKU003,OUT-015,2,5.0
2024-02-08,SKU003,OUT-016,5,0.0
2024-02-08,SKU003,OUT-017,5,
2024-02-08,SKU003,OUT-018,5,
2024-02-08,SKU003,OUT-019,2,0.0
2024-02-08,SKU003,OUT-020,4,15.0
2024-02-08,SKU003,OUT-021,2,
2024-02-08,SKU003,OUT-022,2,15.0
2024-02-08,SKU003,OUT-023,5,5.0
2024-02-08,SKU003,OUT-024,4,0.0
2024-02-08,SKU003,OUT-025,19,
2024-02-08,SKU007,OUT-001,5,10.0
2024-02-08,SKU007,OUT-002,1,
2024-02-08,SKU007,OUT-003,5,0.0
2024-02-08,SKU007,OUT-004,5,10.0
2024-02-08,SKU007,OUT-005,5,0.0
2024-02-08,SKU007,OUT-006,2,5.0
2024-02-08,SKU007,OUT-007,3,0.0
2024-02-08,SKU007,OUT-008,5,0.0
2024-02-08,SKU007,OUT-009,5,
2024-02-08,SKU007,OUT-010,0,
2024-02-08,SKU007,OUT-011,0,5.0
2024-02-08,SKU007,OUT-012,19,0.0
2024-02-08,SKU007,OUT-013,5,5.0
2024-02-08,SKU007,OUT-014,0,15.0
2024-02-08,SKU007,OUT-015,0,10.0
2024-02-08,SKU007,OUT-016,12,0.0
2024-02-08,SKU007,OUT-017,0,15.0
2024-02-08,SKU007,OUT-018,23,10.0
2024-02-08,SKU007,OUT-019,5,15.0
2024-02-08,SKU007,OUT-020,5,0.0
2024-02-08,SKU007,OUT-021,5,15.0
2024-02-08,SKU007,OUT-022,4,
2024-02-08,SKU007,OUT-023,3,10.0
2024-02-08,SKU007,OUT-024,5,15.0
2024-02-08,SKU007,OUT-025,4,5.0
2024-02-08,SKU008,OUT-001,5,
2024-02-08,SKU008,OUT-002,5,5.0
2024-02-08,SKU008,OUT-003,3,15.0
2024-02-08,SKU008,OUT-004,27,0.0
2024-02-08,SKU008,OUT-005,4,15.0
2024-02-08,SKU008,OUT-006,5,0.0
2024-02-08,SKU008,OUT-007,5,10.0
2024-02-08,SKU008,OUT-008,4,5.0
2024-02-08,SKU008,OUT-009,12,10.0
2024-02-08,SKU008,OUT-010,5,15.0
2024-02-08,SKU008,OUT-011,11,5.0
2024-02-08,SKU008,OUT-012,5,0.0
2024-02-08,SKU008,OUT-013,0,0.0
2024-02-08,SKU008,OUT-014,16,15.0
2024-02-08,SKU008,OUT-015,5,5.0
2024-02-08,SKU008,OUT-016,5,0.0
2024-02-08,SKU008,OUT-017,27,15.0
2024-02-08,SKU008,OUT-018,5,0.0
2024-02-08,SKU008,OUT-019,5,5.0
2024-02-08,SKU008,OUT-020,4,
2024-02-08,SKU008,OUT-021,2,0.0
2024-02-08,SKU008,OUT-022,0,
2024-02-08,SKU008,OUT-023,5,0.0
2024-02-08,SKU008,OUT-024,17,
2024-02-08,SKU008,OUT-025,5,15.0
2024-02-08,SKU009,OUT-001,2,0.0
2024-02-08,SKU009,OUT-002,4,
2024-02-08,SKU009,OUT-003,21,10.0
2024-02-08,SKU009,OUT-004,21,0.0
2024-02-08,SKU009,OUT-005,4,0.0
2024-02-08,SKU009,OUT-006,2,
2024-02-08,SKU009,OUT-007,5,5.0
2024-02-08,SKU009,OUT-008,5,15.0
2024-02-08,SKU009,OUT-009,5,15.0
2024-02-08,SKU009,OUT-010,4,0.0
2024-02-08,SKU009,OUT-011,2,
2024-02-08,SKU009,OUT-012,5,5.0
2024-02-08,SKU009,OUT-013,0,15.0
2024-02-08,SKU009,OUT-014,5,10.0
2024-02-08,SKU009,OUT-015,5,0.0
2024-02-08,SKU009,OUT-016,14,
2024-02-08,SKU009,OUT-017,5,10.0
2024-02-08,SKU009,OUT-018,3,15.0
2024-02-08,SKU009,OUT-019,3,15.0
2024-02-08,SKU009,OUT-020,5,5.0
2024-02-08,SKU009,OUT-021,2,0.0
2024-02-08,SKU009,OUT-022,0,10.0
2024-02-08,SKU009,OUT-023,0,5.0
2024-02-08,SKU009,OUT-024,25,10.0
2024-02-08,SKU009,OUT-025,0,10.0
2024-02-08,SKU004,OUT-001,0,
2024-02-08,SKU004,OUT-002,5,0.0
2024-02-08,SKU004,OUT-003,27,
2024-02-08,SKU004,OUT-004,3,0.0
2024-02-08,SKU004,OUT-005,3,0.0
2024-02-08,SKU004,OUT-006,2,0.0
2024-02-08,SKU004,OUT-007,17,15.0
2024-02-08,SKU004,OUT-008,20,5.0
2024-02-08,SKU004,OUT-009,28,0.0
2024-02-08,SKU004,OUT-010,3,15.0
2024-02-08,SKU004,OUT-011,4,5.0
2024-02-08,SKU004,OUT-012,4,10.0
2024-02-08,SKU004,OUT-013,26,15.0
2024-02-08,SKU004,OUT-014,5,0.0
2024-02-08,SKU004,OUT-015,4,
2024-02-08,SKU004,OUT-016,17,0.0
2024-02-08,SKU004,OUT-017,5,15.0
2024-02-08,SKU004,OUT-018,0,5.0
2024-02-08,SKU004,OUT-019,5,0.0
2024-02-08,SKU004,OUT-020,5,
2024-02-08,SKU004,OUT-021,5,15.0
2024-02-08,SKU004,OUT-022,2,5.0
2024-02-08,SKU004,OUT-023,3,5.0
2024-02-08,SKU004,OUT-024,4,10.0
2024-02-08,SKU004,OUT-025,4,5.0
2024-02-08,SKU005,OUT-001,5,0.0
2024-02-08,SKU005,OUT-002,2,
2024-02-08,SKU005,OUT-003,3,
2024-02-08,SKU005,OUT-004,7,15.0
2024-02-08,SKU005,OUT-005,30,
2024-02-08,SKU005,OUT-006,24,0.0
2024-02-08,SKU005,OUT-007,16,0.0
2024-02-08,SKU005,OUT-008,4,
2024-02-08,SKU005,OUT-009,3,15.0
2024-02-08,SKU005,OUT-010,27,
2024-02-08,SKU005,OUT-011,3,5.0
2024-02-08,SKU005,OUT-012,5,5.0
2024-02-08,SKU005,OUT-013,5,10.0
2024-02-08,SKU005,OUT-014,0,15.0
2024-02-08,SKU005,OUT-015,0,0.0
2024-02-08,SKU005,OUT-016,5,0.0
2024-02-08,SKU005,OUT-017,25,15.0
2024-02-08,SKU005,OUT-018,5,0.0
2024-02-08,SKU005,OUT-019,4,15.0
2024-02-08,SKU005,OUT-020,13,15.0
2024-02-08,SKU005,OUT-021,5,10.0
2024-02-08,SKU005,OUT-022,5,10.0
2024-02-08,SKU005,OUT-023,5,10.0
2024-02-08,SKU005,OUT-024,2,10.0
2024-02-08,SKU005,OUT-025,5,
2024-02-08,SKU006,OUT-001,1,15.0
2024-02-08,SKU006,OUT-002,5,5.0
2024-02-08,SKU006,OUT-003,4,15.0
2024-02-08,SKU006,OUT-004,0,15.0
2024-02-08,SKU006,OUT-005,4,15.0
2024-02-08,SKU006,OUT-006,4,5.0
2024-02-08,SKU006,OUT-007,5,
2024-02-08,SKU006,OUT-008,0,10.0
2024-02-08,SKU006,OUT-009,4,15.0
2024-02-08,SKU006,OUT-010,21,
2024-02-08,SKU006,OUT-011,0,5.0
2024-02-08,SKU006,OUT-012,0,
2024-02-08,SKU006,OUT-013,3,
2024-02-08,SKU006,OUT-014,5,
2024-02-08,SKU006,OUT-015,12,
2024-02-08,SKU006,OUT-016,7,5.0
2024-02-08,SKU006,OUT-017,0,10.0
2024-02-08,SKU006,OUT-018,6,
2024-02-08,SKU006,OUT-019,5,10.0
2024-02-08,SKU006,OUT-020,3,5.0
2024-02-08,SKU006,OUT-021,4,15.0
2024-02-08,SKU006,OUT-022,5,
2024-02-08,SKU006,OUT-023,0,15.0
2024-02-08,SKU006,OUT-024,5,
2024-02-08,SKU006,OUT-025,14,5.0
2024-02-08,SKU010,OUT-001,30,10.0
2024-02-08,SKU010,OUT-002,5,15.0
2024-02-08,SKU010,OUT-003,23,15.0
2024-02-08,SKU010,OUT-004,5,
2024-02-08,SKU010,OUT-005,5,5.0
2024-02-08,SKU010,OUT-006,2,0.0
2024-02-08,SKU010,OUT-007,5,15.0
2024-02-08,SKU010,OUT-008,5,10.0
2024-02-08,SKU010,OUT-009,4,0.0
2024-02-08,SKU010,OUT-010,0,0.0
2024-02-08,SKU010,OUT-011,0,
2024-02-08,SKU010,OUT-012,5,0.0
2024-02-08,SKU010,OUT-013,4,
2024-02-08,SKU010,OUT-014,3,10.0
2024-02-08,SKU010,OUT-015,4,5.0
2024-02-08,SKU010,OUT-016,25,5.0
2024-02-08,SKU010,OUT-017,21,
2024-02-08,SKU010,OUT-018,5,0.0
2024-02-08,SKU010,OUT-019,7,5.0
2024-02-08,SKU010,OUT-020,5,0.0
2024-02-08,SKU010,OUT-021,30,0.0
2024-02-08,SKU010,OUT-022,4,
2024-02-08,SKU010,OUT-023,5,5.0
2024-02-08,SKU010,OUT-024,5,5.0
2024-02-08,SKU010,OUT-025,5,15.0
2024-02-08,SKU011,OUT-001,5,0.0
2024-02-08,SKU011,OUT-002,26,0.0
2024-02-08,SKU011,OUT-003,0,5.0
2024-02-08,SKU011,OUT-004,5,10.0
2024-02-08,SKU011,OUT-005,5,
2024-02-08,SKU011,OUT-006,5,15.0
2024-02-08,SKU011,OUT-007,4,10.0
2024-02-08,SKU011,OUT-008,5,
2024-02-08,SKU011,OUT-009,0,15.0
2024-02-08,SKU011,OUT-010,5,10.0
2024-02-08,SKU011,OUT-011,4,0.0
2024-02-08,SKU011,OUT-012,0,5.0
2024-02-08,SKU011,OUT-013,21,
