trx_id;trx_date;SKU_CODE;outlet;QtySold;net_sales;CHANNEL;payment_method;product_price
TRX1000899;18/01/2024;SKU039;OUT-001;2;25000;GT;Cash;25000
TRX1000522;18/01/2024;SKU007;OUT-006;11;110000;MT;Cash;55000
TRX1000913;18/01/2024;SKU014;OUT-024;7;375000;MT;Credit Card;45000
TRX1001764;18/01/2024;SKU014;OUT-020;2;140000;GT;Cash;25000
TRX1002722;18/01/2024;SKU039;OUT-009;10;110000;MT;Cash;125000
TRX1003431;18/01/2024;SKU034;OUT-021;4;75000;GT;Cash;75000
TRX1002200;19/01/2024;SKU025;OUT-015;7;35000;MT;Cash;125000
TRX1000848;19/01/2024;SKU006;OUT-021;5;135000;GT;QRIS;25000
TRX1000822;19/01/2024;SKU038;OUT-008;8;50000;MT;Debit;55000
TRX1000933;19/01/2024;SKU026;OUT-022;9;275000;MT;Debit;55000
TRX1002148;19/01/2024;SKU013;OUT-016;4;250000;MT;QRIS;25000
TRX1002288;19/01/2024;SKU030;OUT-004;6;125000;MT;Cash;125000
TRX1002339;19/01/2024;SKU015;OUT-009;10;300000;MT;QRIS;75000
TRX1002524;19/01/2024;SKU022;OUT-014;7;110000;MT;QRIS;25000
TRX1001049;19/01/2024;SKU003;OUT-008;10;375000;MT;Cash;55000
TRX1002214;19/01/2024;SKU017;OUT-007;1;175000;MT;Credit Card;45000
TRX1002890;19/01/2024;SKU003;OUT-021;10;225000;MT;Cash;55000
TRX1001879;19/01/2024;SKU029;OUT-018;6;500000;MT;QRIS;55000
TRX1001711;19/01/2024;SKU009;OUT-001;9;50000;MT;Credit Card;35000
TRX1003462;19/01/2024;SKU018;OUT-003;11;180000;MT;QRIS;55000
TRX1003494;19/01/2024;SKU016;OUT-015;1;70000;GT;Cash;25000
TRX1000671;19/01/2024;SKU037;OUT-024;3;125000;MT;Credit Card;45000
TRX1002938;19/01/2024;SKU015;OUT-005;5;35000;GT;QRIS;35000
TRX1001527;19/01/2024;SKU042;OUT-006;5;225000;GT;Cash;25000
TRX1000061;19/01/2024;SKU031;OUT-021;10;135000;mdrn tradee;QRIS;45000
TRX1002714;19/01/2024;SKU042;OUT-025;3;300000;MT;Cash;45000
TRX1000197;19/01/2024;SKU020;OUT-005;4;105000;GT;QRIS;75000
TRX1003113;19/01/2024;SKU043;OUT-013;1;75000;GT;QRIS;25000
TRX1000537;19/01/2024;SKU035;OUT-006;5;110000;MT;Cash;35000
TRX1003691;19/01/2024;SKU025;OUT-015;3;135000;GT;Cash;125000
TRX1001726;19/01/2024;SKU041;OUT-016;11;500000;MT;Credit Card;55000
TRX1003132;19/01/2024;SKU016;OUT-007;9;75000;MT;Cash;55000
TRX1002047;19/01/2024;SKU016;OUT-008;2;375000;GT;Cash;75000
TRX1002868;19/01/2024;SKU015;OUT-015;5;375000;MT;Credit Card;45000
TRX1003988;19/01/2024;SKU045;OUT-024;7;500000;MT;Cash;45000
TRX1001749;19/01/2024;SKU033;OUT-021;4;165000;MT;QRIS;35000
TRX1002587;19/01/2024;SKU017;OUT-020;2;125000;GT;QRIS;55000
TRX1001775;19/01/2024;SKU008;OUT-008;5;125000;MT;Debit;45000
TRX1001674;19/01/2024;SKU028;OUT-023;5;275000;GT;Cash;55000
TRX1000330;19/01/2024;SKU020;OUT-015;10;125000;MT;Credit Card;125000
TRX1001339;20/01/2024;SKU001;OUT-024;11;110000;MT;QRIS;25000
TRX1000246;20/01/2024;SKU040;OUT-020;4;250000;GT;QRIS;45000
TRX1001347;20/01/2024;SKU042;OUT-011;1;150000;MT;Debit;125000
TRX1003008;20/01/2024;SKU037;OUT-007;1;110000;GT;QRIS;55000
TRX1001290;20/01/2024;SKU022;OUT-025;5;500000;MT;Credit Card;35000
TRX1002126;20/01/2024;SKU009;OUT-023;3;100000;GT;Cash;75000
TRX1003062;20/01/2024;SKU045;OUT-012;1;135000;GT;QRIS;75000
TRX1001215;20/01/2024;SKU027;OUT-014;4;135000;GT;QRIS;25000
TRX1001610;20/01/2024;SKU040;OUT-008;2;375000;GT;Cash;125000
TRX1002128;20/01/2024;SKU006;OUT-015;4;625000;GT;Cash;55000
TRX1003433;20/01/2024;SKU024;OUT-003;4;150000;MT;Debit;125000
TRX1003413;20/01/2024;SKU038;OUT-016;2;125000;GT;Cash;125000
TRX1000883;20/01/2024;SKU042;OUT-017;3;75000;GT;QRIS;125000
TRX1003115;20/01/2024;SKU023;OUT-003;5;375000;MT;Credit Card;75000
TRX1003382;20/01/2024;SKU016;OUT-009;4;125000;GT;Cash;125000
TRX1003152;20/01/2024;SKU009;OUT-022;3;70000;GT;Cash;75000
TRX1003370;20/01/2024;SKU026;OUT-007;3;75000;MT;Credit Card;75000
TRX1001240;20/01/2024;SKU034;OUT-017;11;90000;MT;Debit;45000
TRX1000323;20/01/2024;SKU043;OUT-024;3;90000;GT;Cash;125000
TRX1002372;20/01/2024;SKU025;OUT-020;3;500000;GT;QRIS;25000
TRX1001797;20/01/2024;SKU030;OUT-002;9;50000;MT;Credit Card;55000
TRX1003826;20/01/2024;SKU035;OUT-017;4;35000;GT;QRIS;45000
TRX1003861;20/01/2024;SKU040;OUT-021;7;100000;MT;Cash;25000
TRX1000029;20/01/2024;SKU023;OUT-011;5;55000;GT;QRIS;55000
TRX1002767;20/01/2024;SKU022;OUT-005;7;625000;MT;Cash;125000
TRX1000140;20/01/2024;SKU039;OUT-014;11;625000;MT;Cash;45000
TRX1000689;20/01/2024;SKU011;OUT-003;6;25000;MT;QRIS;25000
TRX1003805;20/01/2024;SKU005;OUT-014;5;500000;GT;QRIS;125000
TRX1003977;20/01/2024;SKU029;OUT-001;1;50000;GT;Cash;55000
TRX1000171;20/01/2024;SKU006;OUT-002;6;625000;MT;Debit;55000
TRX1000173;20/01/2024;SKU010;OUT-018;3;625000;GT;Cash;75000
TRX1002053;20/01/2024;SKU028;OUT-013;2;625000;GT;Cash;55000
TRX1001579;20/01/2024;SKU012;OUT-010;1;75000;GT;QRIS;125000
TRX1003703;20/01/2024;SKU030;OUT-004;10;165000;MT;Debit;125000
TRX1002857;20/01/2024;SKU007;OUT-003;5;625000;MT;Credit Card;55000
TRX1002211;20/01/2024;SKU001;OUT-001;4;125000;MT;Debit;25000
TRX1003647;20/01/2024;SKU022;OUT-005;2;55000;GT;QRIS;125000
TRX1001112;20/01/2024;SKU022;OUT-011;3;500000;GT;QRIS;35000
TRX1001030;21/01/2024;SKU016;OUT-003;11;220000;MT;QRIS;35000
TRX1003952;21/01/2024;SKU042;OUT-006;1;375000;MT;Debit;25000
TRX1001291;21/01/2024;SKU027;OUT-015;10;225000;MT;Cash;35000
TRX1000351;21/01/2024;SKU026;OUT-017;11;165000;MT;Credit Card;75000
TRX1003405;21/01/2024;SKU045;OUT-021;3;225000;MT;Cash;75000
TRX1000363;21/01/2024;SKU004;OUT-013;4;105000;GT;Cash;125000
TRX1002242;21/01/2024;SKU035;OUT-010;11;35000;MT;Cash;35000
TRX1000004;21/01/2024;SKU041;OUT-012;8;250000;MT;Credit Card;35000
TRX1003976;21/01/2024;SKU030;OUT-004;1;75000;GT;Cash;125000
TRX1000047;21/01/2024;SKU010;OUT-021;5;175000;MT;Debit;35000
TRX1001048;21/01/2024;SKU018;OUT-025;4;180000;GT;QRIS;45000
TRX1003879;21/01/2024;SKU037;OUT-018;5;375000;GT;Cash;55000
TRX1001352;21/01/2024;SKU037;OUT-002;5;165000;GT;QRIS;35000
TRX1003648;21/01/2024;SKU001;OUT-007;7;300000;MT;Credit Card;75000
TRX1000209;21/01/2024;SKU015;OUT-024;4;220000;MT;Cash;25000
TRX1003670;21/01/2024;SKU033;OUT-004;5;55000;MT;Debit;45000
TRX1003511;21/01/2024;SKU024;OUT-010;2;90000;GT;Cash;55000
TRX1003474;21/01/2024;SKU015;OUT-021;5;90000;MT;Debit;35000
TRX1001001;21/01/2024;SKU001;OUT-019;4;625000;MT;Debit;35000
TRX1000310;21/01/2024;SKU009;OUT-009;7;125000;MT;Cash;75000
TRX1000169;21/01/2024;SKU033;OUT-024;2;500000;GT;Cash;125000
TRX1002177;21/01/2024;SKU004;OUT-007;6;375000;MT;Credit Card;125000
TRX1001304;21/01/2024;SKU040;OUT-020;6;75000;MT;Cash;45000
TRX1000432;21/01/2024;SKU014;OUT-010;2;90000;GT;QRIS;45000
TRX1002286;21/01/2024;SKU032;OUT-010;1;500000;GT;QRIS;75000
TRX1003876;21/01/2024;SKU004;OUT-001;9;125000;MT;QRIS;125000
TRX1000934;21/01/2024;SKU029;OUT-018;4;35000;GT;Cash;55000
TRX1003625;21/01/2024;SKU006;OUT-007;1;45000;GT;Cash;75000
TRX1003095;21/01/2024;SKU027;OUT-016;1;300000;MT;Debit;125000
TRX1002934;21/01/2024;SKU029;OUT-018;2;225000;GT;Cash;55000
TRX1002549;21/01/2024;SKU024;OUT-011;1;140000;GT;Cash;35000
TRX1002917;21/01/2024;SKU027;OUT-015;2;105000;GT;Cash;35000
TRX1002820;21/01/2024;SKU007;OUT-024;4;45000;GT;QRIS;35000
TRX1001900;21/01/2024;SKU009;OUT-005;3;135000;MT;Cash;35000
TRX1001857;21/01/2024;SKU040;OUT-009;9;250000;MT;Credit Card;55000
TRX1001237;21/01/2024;SKU041;OUT-018;2;50000;GT;QRIS;55000
TRX1002837;21/01/2024;SKU034;OUT-010;2;125000;GT;QRIS;45000
TRX1003000;21/01/2024;SKU035;OUT-023;6;90000;MT;Debit;45000
TRX1002460;21/01/2024;SKU011;OUT-009;10;175000;MT;QRIS;35000
TRX1002681;21/01/2024;SKU035;OUT-012;4;70000;GT;QRIS;125000
TRX1002745;21/01/2024;SKU026;OUT-007;4;275000;MT;Credit Card;75000
TRX1000636;21/01/2024;SKU039;OUT-008;1;35000;GT;QRIS;75000
TRX1002654;21/01/2024;SKU015;OUT-015;8;220000;MT;Cash;45000
TRX1001798;21/01/2024;SKU003;OUT-025;7;100000;MT;QRIS;45000
TRX1002597;21/01/2024;SKU018;OUT-003;9;25000;MT;Cash;55000
TRX1000819;21/01/2024;SKU045;OUT-020;6;35000;MT;Credit Card;55000
TRX1000784;21/01/2024;SKU024;OUT-014;2;110000;GT;QRIS;125000
TRX1002486;21/01/2024;SKU018;OUT-009;8;25000;MT;QRIS;35000
TRX1002883;21/01/2024;SKU022;OUT-011;4;165000;GT;QRIS;35000
TRX1001952;21/01/2024;SKU032;OUT-024;7;45000;MT;Cash;35000
TRX1001563;22/01/2024;SKU026;OUT-006;8;625000;MT;Credit Card;45000
TRX1000662;22/01/2024;SKU011;OUT-002;4;75000;MT;QRIS;25000
TRX1000666;22/01/2024;SKU027;OUT-020;2;220000;GT;QRIS;45000
TRX1002850;22/01/2024;SKU017;OUT-025;7;75000;MT;Cash;35000
TRX1003678;22/01/2024;SKU015;OUT-006;3;275000;GT;QRIS;25000
TRX1003752;22/01/2024;SKU033;OUT-010;1;275000;GT;Cash;35000
TRX1003628;22/01/2024;SKU005;OUT-023;9;35000;MT;Cash;25000
TRX1003658;22/01/2024;SKU043;OUT-002;4;70000;MT;Debit;45000
TRX1003854;22/01/2024;SKU032;OUT-006;6;25000;MT;Cash;35000
TRX1002080;22/01/2024;SKU008;OUT-018;8;110000;MT;Debit;45000
TRX1004033;22/01/2024;SKU028;OUT-011;3;75000;GT;Cash;25000
TRX1002602;22/01/2024;SKU003;OUT-016;3;125000;MT;Credit Card;25000
TRX1003985;22/01/2024;SKU018;OUT-003;7;225000;MT;Debit;55000
TRX1001009;22/01/2024;SKU008;OUT-014;11;45000;MT;Debit;55000
TRX1002043;22/01/2024;SKU045;OUT-014;4;75000;GT;Cash;75000
TRX1002562;22/01/2024;SKU039;OUT-022;2;220000;GT;Cash;55000
TRX1001982;22/01/2024;SKU033;OUT-006;4;225000;GT;Cash;35000
TRX1003935;22/01/2024;SKU020;OUT-002;1;500000;MT;QRIS;55000
TRX1001523;22/01/2024;SKU020;OUT-004;2;500000;GT;Cash;55000
TRX1003893;22/01/2024;SKU024;OUT-006;5;140000;GT;QRIS;25000
TRX1002552;22/01/2024;SKU031;OUT-015;2;150000;MT;Credit Card;35000
TRX1000729;22/01/2024;SKU039;OUT-011;9;25000;MT;Cash;75000
TRX1002550;22/01/2024;SKU009;OUT-005;2;140000;GT;QRIS;35000
TRX1003865;22/01/2024;SKU043;OUT-019;5;225000;GT;QRIS;125000
TRX1000830;22/01/2024;SKU034;OUT-002;5;225000;GT;QRIS;125000
TRX1000736;22/01/2024;SKU008;OUT-019;3;250000;GT;Cash;125000
TRX1000105;22/01/2024;SKU018;OUT-001;1;105000;General Trade;Cash;55000
TRX1002578;22/01/2024;SKU025;OUT-022;11;55000;MT;Credit Card;35000
TRX1000343;22/01/2024;SKU027;OUT-020;8;275000;MT;Credit Card;45000
TRX1003584;22/01/2024;SKU010;OUT-018;1;375000;GT;Cash;75000
TRX1001906;22/01/2024;SKU034;OUT-014;1;105000;GT;Cash;125000
TRX1003001;22/01/2024;SKU003;OUT-012;2;300000;GT;Cash;35000
TRX1001922;22/01/2024;SKU024;OUT-004;3;150000;GT;Cash;45000
TRX1000909;22/01/2024;SKU023;OUT-002;2;180000;MT;Credit Card;35000
TRX1003277;22/01/2024;SKU044;OUT-025;7;45000;MT;Credit Card;125000
TRX1003197;22/01/2024;SKU043;OUT-007;4;140000;MT;QRIS;55000
TRX1002392;22/01/2024;SKU003;OUT-017;11;150000;MT;QRIS;35000
TRX1002423;22/01/2024;SKU001;OUT-012;1;300000;GT;QRIS;25000
TRX1001836;22/01/2024;SKU033;OUT-023;3;300000;GT;Cash;25000
TRX1000496;22/01/2024;SKU003;OUT-021;3;135000;GT;QRIS;55000
TRX1002351;22/01/2024;SKU041;OUT-001;10;625000;MT;QRIS;45000
TRX1001732;23/01/2024;SKU039;OUT-002;8;100000;MT;Cash;25000
TRX1003915;23/01/2024;SKU004;OUT-006;4;45000;GT;Cash;55000
TRX1001860;23/01/2024;SKU024;OUT-021;11;165000;MT;Credit Card;125000
TRX1000462;23/01/2024;SKU004;OUT-010;2;125000;GT;QRIS;75000
TRX1001108;23/01/2024;SKU024;OUT-017;4;150000;MT;Credit Card;35000
TRX1001861;23/01/2024;SKU025;OUT-013;4;300000;GT;QRIS;125000
TRX1003911;23/01/2024;SKU012;OUT-021;1;150000;GT;Cash;35000
TRX1002196;23/01/2024;SKU034;OUT-013;1;180000;GT;Cash;125000
TRX1000362;23/01/2024;SKU006;OUT-004;2;45000;GT;Cash;75000
TRX1003922;23/01/2024;SKU008;OUT-020;10;110000;MT;Debit;35000
TRX1000610;23/01/2024;SKU026;OUT-010;2;165000;MT;QRIS;35000
TRX1003343;23/01/2024;SKU006;OUT-020;10;105000;MT;Debit;75000
TRX1003319;23/01/2024;SKU043;OUT-011;1;150000;GT;QRIS;55000
TRX1000055;23/01/2024;SKU009;OUT-025;3;45000;gt;QRIS;25000
TRX1003318;23/01/2024;SKU017;OUT-003;6;225000;MT;Credit Card;75000
TRX1003961;23/01/2024;SKU026;OUT-003;5;165000;GT;Cash;125000
TRX1003171;23/01/2024;SKU041;OUT-024;9;70000;MT;Cash;45000
TRX1003248;23/01/2024;SKU005;OUT-020;3;375000;MT;Cash;35000
TRX1000798;23/01/2024;SKU012;OUT-024;4;50000;GT;QRIS;55000
TRX1003994;23/01/2024;SKU034;OUT-008;2;180000;GT;Cash;75000
TRX1000903;23/01/2024;SKU034;OUT-015;3;105000;GT;Cash;125000
TRX1003231;23/01/2024;SKU010;OUT-005;9;35000;MT;Debit;55000
TRX1002227;23/01/2024;SKU004;OUT-018;2;25000;GT;QRIS;25000
TRX1000378;23/01/2024;SKU006;OUT-002;4;25000;GT;Cash;55000
TRX1001126;23/01/2024;SKU020;OUT-012;3;90000;MT;Cash;35000
TRX1000501;23/01/2024;SKU032;OUT-001;5;75000;MT;Credit Card;35000
TRX1000118;23/01/2024;SKU016;OUT-017;4;135000;MT;Cash;35000
TRX1003530;23/01/2024;SKU011;OUT-014;5;25000;GT;Cash;125000
TRX1002353;23/01/2024;SKU011;OUT-019;6;140000;MT;Debit;45000
TRX1001605;23/01/2024;SKU019;OUT-019;1;225000;GT;QRIS;75000
TRX1000273;23/01/2024;SKU007;OUT-014;3;45000;GT;QRIS;75000
TRX1000647;23/01/2024;SKU036;OUT-020;8;105000;MT;Credit Card;25000
TRX1003517;23/01/2024;SKU032;OUT-004;10;75000;MT;Debit;45000
TRX1000224;23/01/2024;SKU004;OUT-003;1;225000;GT;Cash;75000
TRX1002114;23/01/2024;SKU041;OUT-024;10;250000;MT;Credit Card;45000
TRX1002869;23/01/2024;SKU014;OUT-007;6;180000;MT;Cash;25000
TRX1000860;23/01/2024;SKU034;OUT-016;4;55000;GT;QRIS;55000
TRX1000659;23/01/2024;SKU004;OUT-006;5;50000;GT;QRIS;55000
TRX1003500;23/01/2024;SKU030;OUT-006;1;225000;GT;QRIS;75000
TRX1000544;23/01/2024;SKU026;OUT-016;4;275000;GT;QRIS;35000
TRX1001160;23/01/2024;SKU044;OUT-005;4;125000;GT;QRIS;25000
TRX1000539;23/01/2024;SKU004;OUT-007;5;90000;MT;Cash;125000
TRX1001971;23/01/2024;SKU027;OUT-019;2;220000;GT;QRIS;45000
TRX1002225;23/01/2024;SKU031;OUT-024;1;75000;GT;QRIS;75000
TRX1001874;23/01/2024;SKU038;OUT-020;3;175000;GT;Cash;45000
TRX1000143;23/01/2024;SKU004;OUT-025;3;125000;GT;Cash;125000
TRX1002371;23/01/2024;SKU002;OUT-022;3;125000;GT;QRIS;25000
TRX1002802;23/01/2024;SKU009;OUT-015;1;35000;GT;QRIS;45000
TRX1003795;23/01/2024;SKU009;OUT-004;11;75000;MT;Cash;45000
TRX1002111;23/01/2024;SKU024;OUT-014;7;35000;MT;Debit;125000
TRX1000444;23/01/2024;SKU039;OUT-007;4;500000;MT;QRIS;55000
TRX1003785;23/01/2024;SKU021;OUT-020;3;275000;GT;QRIS;75000
TRX1000167;23/01/2024;SKU037;OUT-001;4;100000;GT;QRIS;55000
TRX1000683;23/01/2024;SKU004;OUT-023;6;300000;MT;Debit;45000
TRX1002311;23/01/2024;SKU009;OUT-008;1;375000;GT;Cash;45000
TRX1001751;24/01/2024;SKU025;OUT-013;4;135000;GT;QRIS;125000
TRX1001422;24/01/2024;SKU027;OUT-025;2;100000;MT;Cash;55000
TRX1001193;24/01/2024;SKU033;OUT-020;3;225000;MT;Credit Card;75000
TRX1001391;24/01/2024;SKU011;OUT-017;5;175000;MT;Cash;25000
TRX1001548;24/01/2024;SKU045;OUT-008;1;45000;MT;QRIS;125000
TRX1001444;24/01/2024;SKU038;OUT-008;10;165000;MT;Credit Card;55000
TRX1003440;24/01/2024;SKU023;OUT-024;7;220000;MT;QRIS;75000
TRX1000318;24/01/2024;SKU013;OUT-017;1;45000;GT;Cash;45000
TRX1003606;24/01/2024;SKU015;OUT-020;4;25000;GT;Cash;45000
TRX1000240;24/01/2024;SKU013;OUT-017;4;375000;GT;Cash;45000
TRX1000511;24/01/2024;SKU011;OUT-003;1;225000;GT;QRIS;25000
TRX1000142;24/01/2024;SKU031;OUT-019;3;75000;GT;QRIS;55000
TRX1000941;24/01/2024;SKU027;OUT-021;1;105000;GT;Cash;45000
TRX1002872;24/01/2024;SKU039;OUT-024;2;275000;MT;Cash;45000
TRX1003849;24/01/2024;SKU026;OUT-021;4;220000;GT;QRIS;35000
TRX1003280;24/01/2024;SKU006;OUT-005;6;100000;MT;Cash;25000
TRX1000601;24/01/2024;SKU020;OUT-014;9;100000;MT;Cash;25000
TRX1000257;24/01/2024;SKU034;OUT-004;1;180000;GT;QRIS;45000
TRX1002709;24/01/2024;SKU037;OUT-022;2;150000;MT;QRIS;35000
TRX1003191;24/01/2024;SKU028;OUT-008;2;70000;MT;Credit Card;75000
TRX1000361;24/01/2024;SKU033;OUT-016;4;165000;GT;QRIS;55000
TRX1002269;24/01/2024;SKU013;OUT-016;1;50000;GT;Cash;25000
TRX1003549;24/01/2024;SKU019;OUT-016;2;75000;MT;Cash;35000
TRX1002751;24/01/2024;SKU021;OUT-012;2;75000;MT;Cash;25000
TRX1003094;24/01/2024;SKU044;OUT-022;9;125000;MT;Cash;25000
TRX1002583;24/01/2024;SKU029;OUT-013;2;100000;GT;Cash;75000
TRX1003383;24/01/2024;SKU006;OUT-003;3;135000;GT;QRIS;45000
TRX1003531;24/01/2024;SKU009;OUT-015;1;275000;MT;QRIS;45000
TRX1003960;24/01/2024;SKU009;OUT-002;10;220000;MT;Cash;55000
TRX1003238;24/01/2024;SKU011;OUT-025;2;500000;GT;QRIS;75000
TRX1002561;24/01/2024;SKU024;OUT-013;2;125000;GT;QRIS;125000
TRX1003622;24/01/2024;SKU015;OUT-021;5;135000;GT;QRIS;35000
TRX1000828;24/01/2024;SKU005;OUT-003;4;375000;GT;QRIS;125000
TRX1003381;24/01/2024;SKU018;OUT-007;1;75000;GT;Cash;125000
TRX1002555;24/01/2024;SKU009;OUT-013;11;375000;MT;Debit;75000
TRX1000236;25/01/2024;SKU036;OUT-012;2;150000;GT;QRIS;45000
TRX1001313;25/01/2024;SKU035;OUT-018;11;150000;MT;QRIS;45000
TRX1002653;25/01/2024;SKU012;OUT-007;2;25000;GT;QRIS;25000
TRX1002571;25/01/2024;SKU031;OUT-012;7;125000;MT;Credit Card;25000
TRX1003594;25/01/2024;SKU045;OUT-020;5;250000;MT;Credit Card;55000
TRX1000507;25/01/2024;SKU018;OUT-015;2;375000;GT;Cash;125000
TRX1000875;25/01/2024;SKU036;OUT-016;3;150000;GT;QRIS;45000
TRX1003358;25/01/2024;SKU004;OUT-006;2;220000;GT;QRIS;55000
TRX1003076;25/01/2024;SKU005;OUT-004;4;45000;GT;Cash;35000
TRX1002832;25/01/2024;SKU038;OUT-006;3;500000;MT;Debit;25000
TRX1002488;25/01/2024;SKU030;OUT-009;5;165000;GT;QRIS;75000
TRX1001097;25/01/2024;SKU024;OUT-017;2;180000;MT;QRIS;35000
TRX1001322;25/01/2024;SKU002;OUT-024;10;50000;MT;Cash;45000
TRX1003061;25/01/2024;SKU034;OUT-004;3;175000;GT;Cash;45000
TRX1002835;25/01/2024;SKU004;OUT-024;5;100000;GT;QRIS;125000
TRX1003364;25/01/2024;SKU031;OUT-006;3;250000;MT;Debit;125000
TRX1000870;25/01/2024;SKU002;OUT-022;11;225000;MT;QRIS;25000
TRX1002024;25/01/2024;SKU025;OUT-025;1;75000;GT;Cash;25000
TRX1003193;25/01/2024;SKU018;OUT-020;5;105000;GT;QRIS;75000
TRX1003970;25/01/2024;SKU037;OUT-025;4;125000;GT;QRIS;25000
TRX1003175;25/01/2024;SKU003;OUT-008;1;75000;GT;QRIS;55000
TRX1002783;25/01/2024;SKU045;OUT-001;5;625000;GT;QRIS;125000
TRX1003983;25/01/2024;SKU030;OUT-014;5;375000;GT;QRIS;25000
TRX1002293;25/01/2024;SKU003;OUT-024;5;300000;GT;QRIS;25000
TRX1003208;25/01/2024;SKU043;OUT-021;1;275000;GT;QRIS;45000
TRX1001175;25/01/2024;SKU017;OUT-022;2;250000;GT;Cash;55000
TRX1000430;25/01/2024;SKU035;OUT-005;3;375000;GT;QRIS;55000
TRX1001539;25/01/2024;SKU042;OUT-001;11;500000;MT;Cash;125000
TRX1001432;25/01/2024;SKU028;OUT-015;2;125000;MT;Cash;35000
TRX1000687;25/01/2024;SKU025;OUT-023;4;140000;GT;Cash;25000
TRX1000146;25/01/2024;SKU009;OUT-021;11;180000;MT;Credit Card;25000
TRX1003746;25/01/2024;SKU028;OUT-014;9;105000;MT;Credit Card;35000
TRX1000178;25/01/2024;SKU029;OUT-025;5;500000;MT;Credit Card;125000
TRX1000929;25/01/2024;SKU010;OUT-019;8;125000;MT;Cash;45000
TRX1001229;25/01/2024;SKU016;OUT-022;5;125000;MT;Debit;25000
TRX1001741;25/01/2024;SKU032;OUT-015;5;180000;GT;QRIS;25000
TRX1003341;25/01/2024;SKU004;OUT-025;3;75000;MT;Cash;125000
TRX1000227;25/01/2024;SKU038;OUT-023;1;75000;MT;Credit Card;125000
TRX1004021;25/01/2024;SKU007;OUT-010;2;125000;MT;Credit Card;55000
TRX1001987;26/01/2024;SKU015;OUT-006;2;180000;GT;QRIS;25000
TRX1003408;26/01/2024;SKU029;OUT-004;2;250000;MT;Credit Card;75000
TRX1003218;26/01/2024;SKU022;OUT-010;4;45000;GT;Cash;125000
TRX1001252;26/01/2024;SKU002;OUT-008;2;250000;MT;Debit;125000
TRX1002041;26/01/2024;SKU009;OUT-005;1;125000;MT;Cash;35000
TRX1000458;26/01/2024;SKU017;OUT-005;1;70000;GT;Cash;125000
TRX1002633;26/01/2024;SKU022;OUT-025;10;75000;MT;Credit Card;35000
TRX1002636;26/01/2024;SKU044;OUT-001;1;140000;GT;QRIS;125000
TRX1003371;26/01/2024;SKU013;OUT-009;1;75000;GT;Cash;35000
TRX1000371;26/01/2024;SKU013;OUT-013;4;500000;MT;Debit;55000
TRX1000741;26/01/2024;SKU037;OUT-002;1;75000;GT;Cash;35000
TRX1004048;26/01/2024;SKU005;OUT-010;5;55000;GT;Cash;75000
TRX1003264;26/01/2024;SKU020;OUT-001;5;50000;GT;Cash;75000
TRX1002797;26/01/2024;SKU045;OUT-010;8;225000;MT;Debit;25000
TRX1001747;26/01/2024;SKU011;OUT-012;5;35000;MT;Cash;35000
TRX1003244;26/01/2024;SKU002;OUT-024;5;165000;GT;QRIS;45000
TRX1000372;26/01/2024;SKU003;OUT-022;3;375000;GT;QRIS;25000
TRX1000841;26/01/2024;SKU016;OUT-008;3;250000;GT;QRIS;75000
TRX1002906;26/01/2024;SKU022;OUT-020;11;250000;MT;Debit;45000
TRX1002959;26/01/2024;SKU017;OUT-016;2;45000;GT;QRIS;45000
TRX1002338;26/01/2024;SKU008;OUT-009;1;105000;GT;QRIS;35000
TRX1000962;26/01/2024;SKU045;OUT-024;8;220000;MT;Cash;45000
TRX1003868;26/01/2024;SKU030;OUT-009;4;100000;GT;QRIS;75000
TRX1001525;26/01/2024;SKU022;OUT-012;10;35000;MT;Debit;55000
TRX1001176;26/01/2024;SKU019;OUT-022;3;125000;MT;Debit;35000
TRX1001421;26/01/2024;SKU033;OUT-015;5;45000;GT;QRIS;55000
TRX1000054;26/01/2024;SKU021;OUT-023;10;125000;MT;Debit;75000
TRX1002927;26/01/2024;SKU013;OUT-025;9;125000;MT;Cash;35000
TRX1000050;26/01/2024;SKU038;OUT-008;1;165000;GT;Cash;55000
TRX1002262;26/01/2024;SKU008;OUT-008;5;90000;MT;Credit Card;45000
TRX1001940;26/01/2024;SKU030;OUT-015;2;220000;GT;QRIS;125000
TRX1001011;26/01/2024;SKU029;OUT-020;3;165000;MT;QRIS;75000
TRX1000031;26/01/2024;SKU003;OUT-007;5;125000;MT;QRIS;125000
TRX1002247;26/01/2024;SKU041;OUT-025;3;140000;MT;Credit Card;45000
TRX1002204;26/01/2024;SKU024;OUT-018;11;125000;MT;Credit Card;25000
TRX1002208;26/01/2024;SKU021;OUT-006;2;375000;GT;Cash;25000
TRX1000123;26/01/2024;SKU005;OUT-019;2;175000;GT;QRIS;125000
TRX1003427;26/01/2024;SKU017;OUT-006;1;175000;GT;Cash;55000
TRX1000558;26/01/2024;SKU010;OUT-025;6;45000;MT;Credit Card;25000
TRX1001350;26/01/2024;SKU043;OUT-015;11;165000;MT;QRIS;25000
TRX1002831;26/01/2024;SKU015;OUT-015;9;35000;MT;Debit;45000
TRX1000283;26/01/2024;SKU014;OUT-023;3;175000;GT;QRIS;125000
TRX1002108;26/01/2024;SKU015;OUT-007;4;90000;MT;Credit Card;125000
TRX1003516;26/01/2024;SKU027;OUT-020;4;140000;MT;Debit;45000
TRX1001091;26/01/2024;SKU032;OUT-012;9;275000;MT;QRIS;125000
