trx_id,trx_date,SKU_CODE,outlet,QtySold,net_sales,CHANNEL,payment_method,product_price
TRX1001295_R7,2024-03-08,SKU004,OUT-023,1,375000,MT,Cash,45000
TRX1001295_R8,2024-03-19,SKU004,OUT-023,4,375000,MT,Cash,45000
TRX1002835_R4,2024-03-18,SKU004,OUT-024,4,100000,GT,QRIS,125000
TRX1002835_R6,2024-03-03,SKU004,OUT-024,2,100000,GT,QRIS,125000
TRX1002110_R2,2024-03-23,SKU004,OUT-024,1,125000,MT,Debit,125000
TRX1002110_R5,2024-03-29,SKU004,OUT-024,1,125000,MT,Debit,125000
TRX1000143_R2,2024-03-19,SKU004,OUT-025,1,125000,GT,Cash,125000
TRX1000143_R3,2024-03-27,SKU004,OUT-025,3,125000,GT,Cash,125000
TRX1003341_R7,2024-03-03,SKU004,OUT-025,2,75000,MT,Cash,125000
TRX1003341_R10,2024-03-26,SKU004,OUT-025,1,75000,MT,Cash,125000
TRX1003411_R3,2024-03-02,SKU005,OUT-001,1,55000,MT,Credit Card,25000
TRX1003411_R4,2024-03-31,SKU005,OUT-001,1,55000,MT,Credit Card,25000
TRX1003411_R6,2024-03-19,SKU005,OUT-001,1,55000,MT,Credit Card,25000
TRX1003411_R8,2024-03-27,SKU005,OUT-001,1,55000,MT,Credit Card,25000
TRX1000124_R1,2024-03-05,SKU005,OUT-002,1,375000,MT,Cash,125000
TRX1000124_R2,2024-03-25,SKU005,OUT-002,2,375000,MT,Cash,125000
TRX1000124_R6,2024-03-03,SKU005,OUT-002,1,375000,MT,Cash,125000
TRX1000124_R9,2024-03-08,SKU005,OUT-002,2,375000,MT,Cash,125000
TRX1000828_R5,2024-03-04,SKU005,OUT-003,1,375000,GT,QRIS,125000
TRX1002154_R6,2024-03-15,SKU005,OUT-003,1,55000,MT,Debit,125000
TRX1003076_R1,2024-03-12,SKU005,OUT-004,1,45000,GT,Cash,35000
TRX1003076_R2,2024-03-19,SKU005,OUT-004,1,45000,GT,Cash,35000
TRX1003076_R4,2024-03-28,SKU005,OUT-004,1,45000,GT,Cash,35000
TRX1003076_R5,2024-03-23,SKU005,OUT-004,1,45000,GT,Cash,35000
TRX1003076_R7,2024-03-05,SKU005,OUT-004,1,45000,GT,Cash,35000
TRX1003076_R9,2024-03-27,SKU005,OUT-004,1,45000,GT,Cash,35000
TRX1003473_R6,2024-03-21,SKU005,OUT-005,3,300000,GT,QRIS,35000
TRX1003473_R8,2024-03-06,SKU005,OUT-005,3,300000,GT,QRIS,35000
TRX1001477_R1,2024-03-07,SKU005,OUT-006,1,35000,GT,Cash,25000
TRX1001477_R4,2024-03-08,SKU005,OUT-006,1,35000,GT,Cash,25000
TRX1001477_R5,2024-03-18,SKU005,OUT-006,1,35000,GT,Cash,25000
TRX1004043_R1,2024-03-02,SKU005,OUT-006,2,125000,MT,Cash,25000
TRX1004043_R4,2024-03-31,SKU005,OUT-006,2,125000,MT,Cash,25000
TRX1000820_R8,2024-03-13,SKU005,OUT-007,1,35000,MT,Debit,35000
TRX1000245_R2,2024-03-29,SKU005,OUT-008,2,375000,GT,QRIS,125000
TRX1000245_R4,2024-03-24,SKU005,OUT-008,1,375000,GT,QRIS,125000
TRX1002618_R9,2024-03-15,SKU005,OUT-008,4,500000,MT,Cash,125000
TRX1002618_R10,2024-03-26,SKU005,OUT-008,2,500000,MT,Cash,125000
TRX1001928_R1,2024-03-29,SKU005,OUT-009,2,275000,GT,QRIS,45000
TRX1001928_R3,2024-03-22,SKU005,OUT-009,2,275000,GT,QRIS,45000
TRX1001928_R4,2024-03-25,SKU005,OUT-009,3,275000,GT,QRIS,45000
TRX1001928_R6,2024-03-19,SKU005,OUT-009,3,275000,GT,QRIS,45000
TRX1002347_R1,2024-03-17,SKU005,OUT-009,2,100000,MT,QRIS,45000
TRX1002347_R3,2024-03-01,SKU005,OUT-009,1,100000,MT,QRIS,45000
TRX1002347_R5,2024-03-03,SKU005,OUT-009,2,100000,MT,QRIS,45000
TRX1004048_R4,2024-03-12,SKU005,OUT-010,1,55000,GT,Cash,75000
TRX1003069_R2,2024-03-05,SKU005,OUT-010,3,300000,MT,QRIS,75000
TRX1003069_R3,2024-03-04,SKU005,OUT-010,2,300000,MT,QRIS,75000
TRX1003069_R4,2024-03-29,SKU005,OUT-010,2,300000,MT,QRIS,75000
TRX1003069_R6,2024-03-31,SKU005,OUT-010,3,300000,MT,QRIS,75000
TRX1003069_R7,2024-03-06,SKU005,OUT-010,1,300000,MT,QRIS,75000
TRX1003019_R2,2024-03-30,SKU005,OUT-011,2,625000,MT,Credit Card,75000
TRX1003019_R4,2024-03-21,SKU005,OUT-011,1,625000,MT,Credit Card,75000
TRX1003019_R8,2024-03-10,SKU005,OUT-011,3,625000,MT,Credit Card,75000
TRX1002589_R5,2024-03-25,SKU005,OUT-012,2,125000,MT,Credit Card,35000
TRX1001415_R1,2024-03-11,SKU005,OUT-013,4,625000,MT,Credit Card,125000
TRX1001415_R3,2024-03-28,SKU005,OUT-013,5,625000,MT,Credit Card,125000
TRX1001415_R4,2024-03-20,SKU005,OUT-013,2,625000,MT,Credit Card,125000
TRX1001463_R6,2024-03-23,SKU005,OUT-014,2,75000,GT,QRIS,125000
TRX1001463_R7,2024-03-16,SKU005,OUT-014,2,75000,GT,QRIS,125000
TRX1003692_R2,2024-03-04,SKU005,OUT-015,3,375000,GT,QRIS,35000
TRX1000166_R4,2024-03-18,SKU005,OUT-015,2,125000,MT,QRIS,35000
TRX1000166_R5,2024-03-15,SKU005,OUT-015,1,125000,MT,QRIS,35000
TRX1000166_R8,2024-03-01,SKU005,OUT-015,2,125000,MT,QRIS,35000
TRX1000920_R2,2024-03-10,SKU005,OUT-016,1,105000,GT,QRIS,125000
TRX1001051_R1,2024-03-04,SKU005,OUT-016,1,70000,MT,Debit,125000
TRX1001051_R2,2024-03-24,SKU005,OUT-016,1,70000,MT,Debit,125000
TRX1001051_R5,2024-03-30,SKU005,OUT-016,2,70000,MT,Debit,125000
TRX1001051_R8,2024-03-10,SKU005,OUT-016,1,70000,MT,Debit,125000
TRX1001669_R4,2024-03-24,SKU005,OUT-017,1,25000,MT,QRIS,25000
TRX1001669_R6,2024-03-29,SKU005,OUT-017,1,25000,MT,QRIS,25000
TRX1001669_R8,2024-03-25,SKU005,OUT-017,1,25000,MT,QRIS,25000
TRX1001015_R6,2024-03-29,SKU005,OUT-018,1,375000,GT,Cash,125000
TRX1001015_R7,2024-03-10,SKU005,OUT-018,1,375000,GT,Cash,125000
TRX1001015_R9,2024-03-24,SKU005,OUT-018,2,375000,GT,Cash,125000
TRX1003041_R1,2024-03-31,SKU005,OUT-018,3,90000,MT,Cash,125000
TRX1003041_R2,2024-03-10,SKU005,OUT-018,3,90000,MT,Cash,125000
TRX1000123_R5,2024-03-09,SKU005,OUT-019,1,175000,GT,QRIS,125000
TRX1000123_R6,2024-03-27,SKU005,OUT-019,2,175000,GT,QRIS,125000
TRX1000123_R7,2024-03-28,SKU005,OUT-019,1,175000,GT,QRIS,125000
TRX1000123_R9,2024-03-29,SKU005,OUT-019,1,175000,GT,QRIS,125000
TRX1002770_R1,2024-03-01,SKU005,OUT-019,1,125000,MT,Cash,125000
TRX1002770_R3,2024-03-08,SKU005,OUT-019,3,125000,MT,Cash,125000
TRX1002770_R4,2024-03-11,SKU005,OUT-019,2,125000,MT,Cash,125000
TRX1002770_R5,2024-03-21,SKU005,OUT-019,4,125000,MT,Cash,125000
TRX1001856_R2,2024-03-10,SKU005,OUT-020,2,225000,GT,QRIS,35000
TRX1001856_R3,2024-03-05,SKU005,OUT-020,2,225000,GT,QRIS,35000
TRX1001856_R4,2024-03-25,SKU005,OUT-020,1,225000,GT,QRIS,35000
TRX1003248_R1,2024-03-06,SKU005,OUT-020,2,375000,MT,Cash,35000
TRX1003248_R4,2024-03-16,SKU005,OUT-020,3,375000,MT,Cash,35000
TRX1002747_R2,2024-03-04,SKU005,OUT-021,3,625000,GT,Cash,45000
TRX1002747_R3,2024-03-03,SKU005,OUT-021,1,625000,GT,Cash,45000
TRX1002747_R7,2024-03-08,SKU005,OUT-021,2,625000,GT,Cash,45000
TRX1002747_R8,2024-03-26,SKU005,OUT-021,3,625000,GT,Cash,45000
TRX1000003_R1,2024-03-19,SKU005,OUT-022,1,45000,GT,Cash,45000
TRX1000003_R2,2024-03-26,SKU005,OUT-022,1,45000,GT,Cash,45000
TRX1000003_R9,2024-03-03,SKU005,OUT-022,1,45000,GT,Cash,45000
TRX1000953_R2,2024-03-25,SKU005,OUT-024,3,125000,GT,QRIS,125000
TRX1000953_R5,2024-03-22,SKU005,OUT-024,2,125000,GT,QRIS,125000
TRX1003982_R9,2024-03-10,SKU005,OUT-024,1,125000,MT,Cash,125000
TRX1000774_R5,2024-03-03,SKU005,OUT-025,1,165000,GT,QRIS,45000
TRX1002894_R2,2024-03-08,SKU005,OUT-025,1,225000,MT,QRIS,45000
TRX1002894_R5,2024-03-01,SKU005,OUT-025,4,225000,MT,QRIS,45000
TRX1000905_R3,2024-03-23,SKU006,OUT-001,2,125000,MT,QRIS,55000
TRX1000905_R7,2024-03-13,SKU006,OUT-001,1,125000,MT,QRIS,55000
TRX1000905_R8,2024-03-28,SKU006,OUT-001,2,125000,MT,QRIS,55000
TRX1000905_R9,2024-03-26,SKU006,OUT-001,1,125000,MT,QRIS,55000
TRX1000378_R2,2024-03-30,SKU006,OUT-002,1,25000,GT,Cash,55000
TRX1000378_R5,2024-03-02,SKU006,OUT-002,1,25000,GT,Cash,55000
TRX1000378_R7,2024-03-25,SKU006,OUT-002,1,25000,GT,Cash,55000
TRX1000255_R3,2024-03-22,SKU006,OUT-002,2,150000,MT,Cash,55000
TRX1000255_R4,2024-03-15,SKU006,OUT-002,1,150000,MT,Cash,55000
TRX1000255_R7,2024-03-09,SKU006,OUT-002,4,150000,MT,Cash,55000
TRX1003383_R2,2024-03-24,SKU006,OUT-003,1,135000,GT,QRIS,45000
TRX1003383_R4,2024-03-06,SKU006,OUT-003,3,135000,GT,QRIS,45000
TRX1003383_R7,2024-03-13,SKU006,OUT-003,1,135000,GT,QRIS,45000
TRX1003551_R6,2024-03-16,SKU006,OUT-003,1,175000,MT,Debit,45000
TRX1002665_R1,2024-03-17,SKU006,OUT-004,1,225000,GT,QRIS,75000
TRX1002665_R2,2024-03-22,SKU006,OUT-004,1,225000,GT,QRIS,75000
TRX1002665_R4,2024-03-31,SKU006,OUT-004,1,225000,GT,QRIS,75000
TRX1003836_R1,2024-03-12,SKU006,OUT-004,2,125000,MT,Credit Card,75000
TRX1003836_R4,2024-03-18,SKU006,OUT-004,3,125000,MT,Credit Card,75000
TRX1003836_R5,2024-03-24,SKU006,OUT-004,1,125000,MT,Credit Card,75000
TRX1003836_R7,2024-03-28,SKU006,OUT-004,2,125000,MT,Credit Card,75000
TRX1003836_R9,2024-03-27,SKU006,OUT-004,2,125000,MT,Credit Card,75000
TRX1001205_R1,2024-03-23,SKU006,OUT-005,2,110000,GT,Cash,25000
TRX1001205_R4,2024-03-13,SKU006,OUT-005,1,110000,GT,Cash,25000
TRX1001205_R5,2024-03-11,SKU006,OUT-005,2,110000,GT,Cash,25000
TRX1003280_R4,2024-03-01,SKU006,OUT-005,4,100000,MT,Cash,25000
TRX1003145_R6,2024-03-08,SKU006,OUT-006,3,625000,GT,QRIS,55000
TRX1003145_R8,2024-03-26,SKU006,OUT-006,1,625000,GT,QRIS,55000
TRX1003145_R10,2024-03-02,SKU006,OUT-006,1,625000,GT,QRIS,55000
TRX1000487_R6,2024-03-07,SKU006,OUT-006,1,375000,MT,QRIS,55000
TRX1000487_R7,2024-03-13,SKU006,OUT-006,1,375000,MT,QRIS,55000
TRX1000487_R9,2024-03-28,SKU006,OUT-006,1,375000,MT,QRIS,55000
TRX1003552_R3,2024-03-16,SKU006,OUT-008,1,135000,GT,Cash,45000
TRX1003552_R4,2024-03-07,SKU006,OUT-008,2,135000,GT,Cash,45000
TRX1003552_R5,2024-03-06,SKU006,OUT-008,2,135000,GT,Cash,45000
TRX1003552_R6,2024-03-31,SKU006,OUT-008,3,135000,GT,Cash,45000
TRX1001785_R4,2024-03-30,SKU006,OUT-008,3,165000,MT,QRIS,45000
TRX1001785_R6,2024-03-05,SKU006,OUT-008,1,165000,MT,QRIS,45000
TRX1001785_R9,2024-03-24,SKU006,OUT-008,1,165000,MT,QRIS,45000
TRX1002985_R2,2024-03-02,SKU006,OUT-009,4,100000,MT,QRIS,25000
TRX1002985_R4,2024-03-30,SKU006,OUT-009,3,100000,MT,QRIS,25000
TRX1002985_R5,2024-03-25,SKU006,OUT-009,1,100000,MT,QRIS,25000
TRX1002985_R6,2024-03-04,SKU006,OUT-009,2,100000,MT,QRIS,25000
TRX1003817_R6,2024-03-17,SKU006,OUT-010,3,625000,GT,QRIS,35000
TRX1003817_R9,2024-03-16,SKU006,OUT-010,1,625000,GT,QRIS,35000
TRX1002013_R3,2024-03-30,SKU006,OUT-011,3,110000,MT,Debit,125000
TRX1002013_R4,2024-03-09,SKU006,OUT-011,1,110000,MT,Debit,125000
TRX1002013_R5,2024-03-31,SKU006,OUT-011,2,110000,MT,Debit,125000
TRX1002013_R6,2024-03-27,SKU006,OUT-011,2,110000,MT,Debit,125000
TRX1002013_R9,2024-03-24,SKU006,OUT-011,2,110000,MT,Debit,125000
TRX1001487_R1,2024-03-06,SKU006,OUT-012,4,375000,GT,QRIS,35000
TRX1001487_R3,2024-03-22,SKU006,OUT-012,5,375000,GT,QRIS,35000
TRX1001487_R6,2024-03-16,SKU006,OUT-012,2,375000,GT,QRIS,35000
TRX1001272_R3,2024-03-03,SKU006,OUT-012,1,70000,MT,Debit,35000
TRX1001272_R4,2024-03-14,SKU006,OUT-012,2,70000,MT,Debit,35000
TRX1001272_R6,2024-03-17,SKU006,OUT-012,2,70000,MT,Debit,35000
TRX1002639_R1,2024-03-13,SKU006,OUT-013,1,75000,GT,QRIS,55000
TRX1002639_R3,2024-03-24,SKU006,OUT-013,2,75000,GT,QRIS,55000
TRX1003289_R1,2024-03-21,SKU006,OUT-013,1,275000,MT,QRIS,55000
TRX1003289_R3,2024-03-05,SKU006,OUT-013,3,275000,MT,QRIS,55000
TRX1003289_R5,2024-03-30,SKU006,OUT-013,1,275000,MT,QRIS,55000
TRX1003289_R6,2024-03-25,SKU006,OUT-013,2,275000,MT,QRIS,55000
TRX1000726_R2,2024-03-13,SKU006,OUT-014,1,110000,MT,QRIS,55000
TRX1000726_R5,2024-03-07,SKU006,OUT-014,2,110000,MT,QRIS,55000
TRX1002483_R7,2024-03-05,SKU006,OUT-015,3,375000,GT,QRIS,55000
TRX1003496_R2,2024-03-14,SKU006,OUT-015,2,110000,MT,Credit Card,55000
TRX1003496_R5,2024-03-31,SKU006,OUT-015,2,110000,MT,Credit Card,55000
TRX1003496_R8,2024-03-09,SKU006,OUT-015,2,110000,MT,Credit Card,55000
TRX1002465_R3,2024-03-05,SKU006,OUT-016,1,110000,MT,Credit Card,55000
TRX1001617_R1,2024-03-07,SKU006,OUT-017,3,220000,GT,Cash,55000
TRX1001617_R5,2024-03-04,SKU006,OUT-017,3,220000,GT,Cash,55000
TRX1000379_R7,2024-03-13,SKU006,OUT-018,1,150000,GT,Cash,55000
TRX1002241_R3,2024-03-09,SKU006,OUT-018,1,165000,MT,Debit,55000
TRX1002241_R6,2024-03-26,SKU006,OUT-018,1,165000,MT,Debit,55000
TRX1002241_R7,2024-03-27,SKU006,OUT-018,1,165000,MT,Debit,55000
TRX1003275_R1,2024-03-25,SKU006,OUT-019,2,140000,MT,Debit,125000
TRX1003275_R3,2024-03-08,SKU006,OUT-019,3,140000,MT,Debit,125000
TRX1003227_R5,2024-03-22,SKU006,OUT-020,1,90000,GT,QRIS,75000
TRX1003227_R6,2024-03-26,SKU006,OUT-020,1,90000,GT,QRIS,75000
TRX1003343_R2,2024-03-25,SKU006,OUT-020,2,105000,MT,Debit,75000
TRX1003343_R6,2024-03-04,SKU006,OUT-020,1,105000,MT,Debit,75000
TRX1000848_R8,2024-03-10,SKU006,OUT-021,1,135000,GT,QRIS,25000
TRX1002563_R1,2024-03-15,SKU006,OUT-021,1,100000,MT,Debit,25000
TRX1002563_R2,2024-03-02,SKU006,OUT-021,4,100000,MT,Debit,25000
TRX1002563_R5,2024-03-21,SKU006,OUT-021,3,100000,MT,Debit,25000
TRX1001634_R1,2024-03-22,SKU006,OUT-022,4,175000,GT,QRIS,25000
TRX1001634_R5,2024-03-12,SKU006,OUT-022,4,175000,GT,QRIS,25000
TRX1001634_R7,2024-03-21,SKU006,OUT-022,1,175000,GT,QRIS,25000
TRX1001061_R1,2024-03-12,SKU006,OUT-023,3,250000,GT,Cash,45000
TRX1001061_R2,2024-03-03,SKU006,OUT-023,2,250000,GT,Cash,45000
TRX1001061_R3,2024-03-07,SKU006,OUT-023,3,250000,GT,Cash,45000
TRX1001061_R4,2024-03-09,SKU006,OUT-023,1,250000,GT,Cash,45000
TRX1002365_R1,2024-03-20,SKU006,OUT-024,2,135000,GT,Cash,25000
TRX1002365_R3,2024-03-26,SKU006,OUT-024,3,135000,GT,Cash,25000
TRX1002365_R4,2024-03-07,SKU006,OUT-024,2,135000,GT,Cash,25000
TRX1002365_R6,2024-03-04,SKU006,OUT-024,2,135000,GT,Cash,25000
TRX1000768_R4,2024-03-11,SKU006,OUT-024,2,75000,MT,Credit Card,25000
TRX1002146_R2,2024-03-06,SKU006,OUT-025,3,220000,MT,Debit,25000
TRX1002146_R5,2024-03-18,SKU006,OUT-025,4,220000,MT,Debit,25000
TRX1000220_R2,2024-03-15,SKU007,OUT-001,3,140000,GT,Cash,45000
TRX1000220_R3,2024-03-12,SKU007,OUT-001,3,140000,GT,Cash,45000
TRX1000220_R6,2024-03-01,SKU007,OUT-001,3,140000,GT,Cash,45000
TRX1002885_R3,2024-03-06,SKU007,OUT-002,2,45000,GT,Cash,125000
TRX1002857_R2,2024-03-18,SKU007,OUT-003,4,625000,MT,Credit Card,55000
TRX1002857_R5,2024-03-05,SKU007,OUT-003,1,625000,MT,Credit Card,55000
TRX1001336_R2,2024-03-26,SKU007,OUT-004,1,50000,GT,Cash,25000
TRX1001336_R3,2024-03-21,SKU007,OUT-004,1,50000,GT,Cash,25000
TRX1001336_R5,2024-03-02,SKU007,OUT-004,2,50000,GT,Cash,25000
TRX1001336_R7,2024-03-12,SKU007,OUT-004,2,50000,GT,Cash,25000
TRX1001455_R6,2024-03-03,SKU007,OUT-004,1,250000,MT,QRIS,25000
TRX1000024_R2,2024-03-22,SKU007,OUT-005,2,225000,Modern trade,Credit Card,45000
TRX1000024_R3,2024-03-15,SKU007,OUT-005,1,225000,Modern trade,Credit Card,45000
TRX1000024_R4,2024-03-16,SKU007,OUT-005,1,225000,Modern trade,Credit Card,45000
TRX1000024_R5,2024-03-19,SKU007,OUT-005,1,225000,Modern trade,Credit Card,45000
TRX1000024_R7,2024-03-26,SKU007,OUT-005,1,225000,Modern trade,Credit Card,45000
TRX1000024_R8,2024-03-27,SKU007,OUT-005,2,225000,Modern trade,Credit Card,45000
TRX1003351_R3,2024-03-04,SKU007,OUT-006,1,90000,GT,Cash,55000
TRX1003351_R5,2024-03-05,SKU007,OUT-006,1,90000,GT,Cash,55000
TRX1002983_R1,2024-03-27,SKU007,OUT-007,2,140000,GT,Cash,125000
TRX1002983_R3,2024-03-29,SKU007,OUT-007,3,140000,GT,Cash,125000
TRX1000772_R3,2024-03-08,SKU007,OUT-008,1,275000,GT,Cash,35000
TRX1000772_R4,2024-03-13,SKU007,OUT-008,5,275000,GT,Cash,35000
TRX1000772_R5,2024-03-24,SKU007,OUT-008,3,275000,GT,Cash,35000
TRX1000772_R6,2024-03-23,SKU007,OUT-008,4,275000,GT,Cash,35000
TRX1003809_R3,2024-03-18,SKU007,OUT-008,3,300000,MT,QRIS,35000
TRX1003809_R4,2024-03-11,SKU007,OUT-008,1,300000,MT,QRIS,35000
TRX1001194_R4,2024-03-13,SKU007,OUT-009,2,75000,GT,Cash,55000
TRX1001194_R5,2024-03-15,SKU007,OUT-009,2,75000,GT,Cash,55000
TRX1001194_R7,2024-03-27,SKU007,OUT-009,1,75000,GT,Cash,55000
TRX1001194_R9,2024-03-28,SKU007,OUT-009,2,75000,GT,Cash,55000
TRX1003914_R4,2024-03-10,SKU007,OUT-010,1,55000,GT,Cash,55000
TRX1003914_R8,2024-03-05,SKU007,OUT-010,1,55000,GT,Cash,55000
TRX1003354_R1,2024-03-14,SKU007,OUT-012,2,500000,GT,Cash,45000
TRX1003354_R4,2024-03-26,SKU007,OUT-012,1,500000,GT,Cash,45000
TRX1002001_R2,2024-03-24,SKU007,OUT-013,3,75000,GT,QRIS,125000
TRX1002001_R4,2024-03-21,SKU007,OUT-013,2,75000,GT,QRIS,125000
TRX1002001_R5,2024-03-16,SKU007,OUT-013,3,75000,GT,QRIS,125000
TRX1003085_R10,2024-03-17,SKU007,OUT-013,4,125000,MT,Cash,125000
TRX1000273_R1,2024-03-13,SKU007,OUT-014,1,45000,GT,QRIS,75000
TRX1000273_R3,2024-03-15,SKU007,OUT-014,1,45000,GT,QRIS,75000
TRX1000273_R5,2024-03-27,SKU007,OUT-014,1,45000,GT,QRIS,75000
TRX1000273_R6,2024-03-12,SKU007,OUT-014,1,45000,GT,QRIS,75000
TRX1001714_R3,2024-03-07,SKU007,OUT-015,1,125000,GT,QRIS,25000
TRX1001714_R6,2024-03-17,SKU007,OUT-015,1,125000,GT,QRIS,25000
TRX1001714_R7,2024-03-19,SKU007,OUT-015,1,125000,GT,QRIS,25000
TRX1001714_R8,2024-03-27,SKU007,OUT-015,1,125000,GT,QRIS,25000
TRX1001714_R10,2024-03-30,SKU007,OUT-015,1,125000,GT,QRIS,25000
TRX1003818_R1,2024-03-30,SKU007,OUT-015,1,500000,MT,QRIS,25000
TRX1003818_R3,2024-03-15,SKU007,OUT-015,3,500000,MT,QRIS,25000
TRX1003818_R6,2024-03-11,SKU007,OUT-015,2,500000,MT,QRIS,25000
TRX1002575_R4,2024-03-08,SKU007,OUT-016,1,175000,GT,Cash,75000
TRX1002575_R6,2024-03-05,SKU007,OUT-016,1,175000,GT,Cash,75000
TRX1002055_R1,2024-03-28,SKU007,OUT-017,2,165000,GT,QRIS,25000
TRX1002055_R7,2024-03-15,SKU007,OUT-017,2,165000,GT,QRIS,25000
TRX1003576_R2,2024-03-09,SKU007,OUT-017,2,100000,MT,Cash,25000
TRX1003576_R4,2024-03-26,SKU007,OUT-017,2,100000,MT,Cash,25000
TRX1003576_R5,2024-03-22,SKU007,OUT-017,2,100000,MT,Cash,25000
TRX1003576_R6,2024-03-14,SKU007,OUT-017,2,100000,MT,Cash,25000
TRX1000758_R6,2024-03-21,SKU007,OUT-018,1,125000,GT,Cash,45000
TRX1000758_R7,2024-03-15,SKU007,OUT-018,1,125000,GT,Cash,45000
TRX1000758_R8,2024-03-17,SKU007,OUT-018,1,125000,GT,Cash,45000
TRX1001236_R2,2024-03-10,SKU007,OUT-018,1,125000,MT,Debit,45000
TRX1001236_R5,2024-03-08,SKU007,OUT-018,1,125000,MT,Debit,45000
TRX1000341_R1,2024-03-30,SKU007,OUT-019,1,225000,GT,QRIS,125000
TRX1000341_R2,2024-03-16,SKU007,OUT-019,3,225000,GT,QRIS,125000
TRX1000341_R3,2024-03-29,SKU007,OUT-019,2,225000,GT,QRIS,125000
TRX1002027_R1,2024-03-20,SKU007,OUT-019,2,105000,MT,Credit Card,125000
TRX1002027_R4,2024-03-05,SKU007,OUT-019,3,105000,MT,Credit Card,125000
TRX1002027_R7,2024-03-28,SKU007,OUT-019,2,105000,MT,Credit Card,125000
TRX1002544_R1,2024-03-26,SKU007,OUT-020,2,625000,GT,QRIS,55000
TRX1002544_R3,2024-03-14,SKU007,OUT-020,2,625000,GT,QRIS,55000
TRX1002544_R6,2024-03-28,SKU007,OUT-020,2,625000,GT,QRIS,55000
TRX1002544_R7,2024-03-06,SKU007,OUT-020,1,625000,GT,QRIS,55000
TRX1002544_R8,2024-03-12,SKU007,OUT-020,2,625000,GT,QRIS,55000
TRX1002544_R9,2024-03-31,SKU007,OUT-020,2,625000,GT,QRIS,55000
TRX1003975_R1,2024-03-07,SKU007,OUT-020,4,500000,MT,Debit,55000
TRX1003975_R7,2024-03-29,SKU007,OUT-020,1,500000,MT,Debit,55000
TRX1003975_R8,2024-03-11,SKU007,OUT-020,1,500000,MT,Debit,55000
TRX1003975_R9,2024-03-24,SKU007,OUT-020,4,500000,MT,Debit,55000
TRX1002259_R2,2024-03-31,SKU007,OUT-021,1,125000,GT,Cash,55000
TRX1002259_R3,2024-03-30,SKU007,OUT-021,1,125000,GT,Cash,55000
TRX1002259_R4,2024-03-18,SKU007,OUT-021,1,125000,GT,Cash,55000
TRX1002259_R8,2024-03-24,SKU007,OUT-021,1,125000,GT,Cash,55000
TRX1000813_R1,2024-03-22,SKU007,OUT-021,1,100000,MT,Credit Card,55000
TRX1000813_R6,2024-03-15,SKU007,OUT-021,1,100000,MT,Credit Card,55000
TRX1000137_R3,2024-03-08,SKU007,OUT-022,1,100000,GT,QRIS,75000
TRX1003089_R1,2024-03-16,SKU007,OUT-023,2,50000,GT,QRIS,35000
TRX1003089_R5,2024-03-11,SKU007,OUT-023,2,50000,GT,QRIS,35000
TRX1002531_R2,2024-03-24,SKU007,OUT-023,3,625000,MT,Cash,35000
TRX1002531_R6,2024-03-31,SKU007,OUT-023,2,625000,MT,Cash,35000
TRX1002820_R3,2024-03-01,SKU007,OUT-024,2,45000,GT,QRIS,35000
TRX1003221_R1,2024-03-09,SKU007,OUT-024,3,165000,MT,Debit,35000
TRX1003221_R5,2024-03-10,SKU007,OUT-024,1,165000,MT,Debit,35000
TRX1003221_R9,2024-03-01,SKU007,OUT-024,3,165000,MT,Debit,35000
TRX1003918_R1,2024-03-26,SKU007,OUT-025,3,225000,GT,Cash,45000
TRX1003918_R2,2024-03-08,SKU007,OUT-025,4,225000,GT,Cash,45000
TRX1003918_R3,2024-03-16,SKU007,OUT-025,2,225000,GT,Cash,45000
TRX1001769_R1,2024-03-02,SKU007,OUT-025,1,180000,MT,Credit Card,45000
TRX1001769_R4,2024-03-18,SKU007,OUT-025,1,180000,MT,Credit Card,45000
TRX1001769_R8,2024-03-12,SKU007,OUT-025,1,180000,MT,Credit Card,45000
TRX1001109_R3,2024-03-21,SKU008,OUT-001,3,275000,GT,Cash,55000
TRX1002711_R2,2024-03-05,SKU008,OUT-001,3,125000,MT,Debit,55000
TRX1002711_R3,2024-03-29,SKU008,OUT-001,3,125000,MT,Debit,55000
TRX1002711_R5,2024-03-28,SKU008,OUT-001,2,125000,MT,Debit,55000
TRX1002220_R1,2024-03-10,SKU008,OUT-002,1,50000,GT,QRIS,25000
TRX1002220_R7,2024-03-13,SKU008,OUT-002,1,50000,GT,QRIS,25000
TRX1000939_R4,2024-03-03,SKU008,OUT-002,1,275000,MT,Debit,25000
TRX1000939_R5,2024-03-16,SKU008,OUT-002,5,275000,MT,Debit,25000
TRX1000939_R7,2024-03-21,SKU008,OUT-002,3,275000,MT,Debit,25000
TRX1000939_R8,2024-03-30,SKU008,OUT-002,4,275000,MT,Debit,25000
TRX1001188_R3,2024-03-18,SKU008,OUT-003,1,125000,GT,QRIS,125000
TRX1002441_R5,2024-03-05,SKU008,OUT-003,1,75000,MT,Cash,125000
TRX1003591_R2,2024-03-07,SKU008,OUT-004,2,625000,MT,Debit,55000
TRX1003591_R4,2024-03-23,SKU008,OUT-004,3,625000,MT,Debit,55000
TRX1003591_R5,2024-03-22,SKU008,OUT-004,4,625000,MT,Debit,55000
TRX1003591_R6,2024-03-12,SKU008,OUT-004,4,625000,MT,Debit,55000
