snapshot_date;sku_code;outlet_id;end_stock;stock_in
22/01/2024;SKU037;OUT-022;0;5
22/01/2024;SKU037;OUT-023;4;0
22/01/2024;SKU037;OUT-024;5;15
22/01/2024;SKU037;OUT-025;17;15
22/01/2024;SKU038;OUT-001;5;5
22/01/2024;SKU038;OUT-002;5;0
22/01/2024;SKU038;OUT-003;5;
22/01/2024;SKU038;OUT-004;2;
22/01/2024;SKU038;OUT-005;22;
22/01/2024;SKU038;OUT-006;2;0
22/01/2024;SKU038;OUT-007;5;
22/01/2024;SKU038;OUT-008;5;
22/01/2024;SKU038;OUT-009;27;0
22/01/2024;SKU038;OUT-010;2;10
22/01/2024;SKU038;OUT-011;5;
22/01/2024;SKU038;OUT-012;5;15
22/01/2024;SKU038;OUT-013;5;5
22/01/2024;SKU038;OUT-014;29;5
22/01/2024;SKU038;OUT-015;5;10
22/01/2024;SKU038;OUT-016;1;
22/01/2024;SKU038;OUT-017;2;15
22/01/2024;SKU038;OUT-018;4;
22/01/2024;SKU038;OUT-019;5;
22/01/2024;SKU038;OUT-020;5;0
22/01/2024;SKU038;OUT-021;5;5
22/01/2024;SKU038;OUT-022;5;5
22/01/2024;SKU038;OUT-023;2;5
22/01/2024;SKU038;OUT-024;5;0
22/01/2024;SKU038;OUT-025;5;10
22/01/2024;SKU039;OUT-001;5;5
22/01/2024;SKU039;OUT-002;4;5
22/01/2024;SKU039;OUT-003;5;5
22/01/2024;SKU039;OUT-004;5;15
22/01/2024;SKU039;OUT-005;4;15
22/01/2024;SKU039;OUT-006;5;5
22/01/2024;SKU039;OUT-007;5;5
22/01/2024;SKU039;OUT-008;20;10
22/01/2024;SKU039;OUT-009;4;0
22/01/2024;SKU039;OUT-010;30;
22/01/2024;SKU039;OUT-011;19;10
22/01/2024;SKU039;OUT-012;0;10
22/01/2024;SKU039;OUT-013;5;10
22/01/2024;SKU039;OUT-014;5;0
22/01/2024;SKU039;OUT-015;29;15
22/01/2024;SKU039;OUT-016;1;10
22/01/2024;SKU039;OUT-017;5;
22/01/2024;SKU039;OUT-018;26;5
22/01/2024;SKU039;OUT-019;21;
22/01/2024;SKU039;OUT-020;5;0
22/01/2024;SKU039;OUT-021;4;5
22/01/2024;SKU039;OUT-022;5;10
22/01/2024;SKU039;OUT-023;5;0
22/01/2024;SKU039;OUT-024;18;15
22/01/2024;SKU039;OUT-025;2;15
22/01/2024;SKU040;OUT-001;26;
22/01/2024;SKU040;OUT-002;8;15
22/01/2024;SKU040;OUT-003;0;
22/01/2024;SKU040;OUT-004;5;
22/01/2024;SKU040;OUT-005;5;15
22/01/2024;SKU040;OUT-006;1;5
22/01/2024;SKU040;OUT-007;0;15
22/01/2024;SKU040;OUT-008;0;0
22/01/2024;SKU040;OUT-009;3;10
22/01/2024;SKU040;OUT-010;5;15
22/01/2024;SKU040;OUT-011;21;10
22/01/2024;SKU040;OUT-012;21;10
22/01/2024;SKU040;OUT-013;5;15
22/01/2024;SKU040;OUT-014;25;10
22/01/2024;SKU040;OUT-015;5;
22/01/2024;SKU040;OUT-016;2;15
22/01/2024;SKU040;OUT-017;2;15
22/01/2024;SKU040;OUT-018;0;5
22/01/2024;SKU040;OUT-019;4;5
22/01/2024;SKU040;OUT-020;2;
22/01/2024;SKU040;OUT-021;3;
22/01/2024;SKU040;OUT-022;4;
22/01/2024;SKU040;OUT-023;4;5
22/01/2024;SKU040;OUT-024;27;
22/01/2024;SKU040;OUT-025;5;
22/01/2024;SKU041;OUT-001;24;5
22/01/2024;SKU041;OUT-002;23;5
22/01/2024;SKU041;OUT-003;0;15
22/01/2024;SKU041;OUT-004;4;0
22/01/2024;SKU041;OUT-005;15;0
22/01/2024;SKU041;OUT-006;3;10
22/01/2024;SKU041;OUT-007;5;0
22/01/2024;SKU041;OUT-008;3;5
22/01/2024;SKU041;OUT-009;4;0
22/01/2024;SKU041;OUT-010;6;15
22/01/2024;SKU041;OUT-011;25;5
22/01/2024;SKU041;OUT-012;5;
22/01/2024;SKU041;OUT-013;3;15
22/01/2024;SKU041;OUT-014;25;0
22/01/2024;SKU041;OUT-015;0;
22/01/2024;SKU041;OUT-016;27;5
22/01/2024;SKU041;OUT-017;5;5
22/01/2024;SKU041;OUT-018;5;10
22/01/2024;SKU041;OUT-019;5;15
22/01/2024;SKU041;OUT-020;5;10
22/01/2024;SKU041;OUT-021;28;5
22/01/2024;SKU041;OUT-022;4;
22/01/2024;SKU041;OUT-023;5;0
22/01/2024;SKU041;OUT-024;14;10
22/01/2024;SKU041;OUT-025;4;15
22/01/2024;SKU042;OUT-001;5;0
22/01/2024;SKU042;OUT-002;1;15
22/01/2024;SKU042;OUT-003;2;0
22/01/2024;SKU042;OUT-004;11;0
22/01/2024;SKU042;OUT-005;22;15
22/01/2024;SKU042;OUT-006;4;
22/01/2024;SKU042;OUT-007;27;
22/01/2024;SKU042;OUT-008;5;10
22/01/2024;SKU042;OUT-009;5;0
22/01/2024;SKU042;OUT-010;5;5
22/01/2024;SKU042;OUT-011;5;5
22/01/2024;SKU042;OUT-012;5;
22/01/2024;SKU042;OUT-013;2;
22/01/2024;SKU042;OUT-014;2;
22/01/2024;SKU042;OUT-015;5;15
22/01/2024;SKU042;OUT-016;5;15
22/01/2024;SKU042;OUT-017;8;0
22/01/2024;SKU042;OUT-018;9;
22/01/2024;SKU042;OUT-019;2;
22/01/2024;SKU042;OUT-020;0;5
22/01/2024;SKU042;OUT-021;0;5
22/01/2024;SKU042;OUT-022;5;0
22/01/2024;SKU042;OUT-023;0;10
22/01/2024;SKU042;OUT-024;2;10
22/01/2024;SKU042;OUT-025;2;15
22/01/2024;SKU043;OUT-001;3;
22/01/2024;SKU043;OUT-002;2;15
22/01/2024;SKU043;OUT-003;13;10
22/01/2024;SKU043;OUT-004;4;
22/01/2024;SKU043;OUT-005;5;5
22/01/2024;SKU043;OUT-006;12;10
22/01/2024;SKU043;OUT-007;5;10
22/01/2024;SKU043;OUT-008;22;15
22/01/2024;SKU043;OUT-009;5;5
22/01/2024;SKU043;OUT-010;5;10
22/01/2024;SKU043;OUT-011;29;0
22/01/2024;SKU043;OUT-012;4;
22/01/2024;SKU043;OUT-013;26;5
22/01/2024;SKU043;OUT-014;23;0
22/01/2024;SKU043;OUT-015;5;0
22/01/2024;SKU043;OUT-016;5;15
22/01/2024;SKU043;OUT-017;4;0
22/01/2024;SKU043;OUT-018;5;0
22/01/2024;SKU043;OUT-019;22;5
22/01/2024;SKU043;OUT-020;0;
22/01/2024;SKU043;OUT-021;20;10
22/01/2024;SKU043;OUT-022;5;5
22/01/2024;SKU043;OUT-023;5;0
22/01/2024;SKU043;OUT-024;5;15
22/01/2024;SKU043;OUT-025;5;10
22/01/2024;SKU044;OUT-001;5;10
22/01/2024;SKU044;OUT-002;5;10
22/01/2024;SKU044;OUT-003;0;5
22/01/2024;SKU044;OUT-004;5;
22/01/2024;SKU044;OUT-005;5;5
22/01/2024;SKU044;OUT-006;0;
22/01/2024;SKU044;OUT-007;0;0
22/01/2024;SKU044;OUT-008;2;0
22/01/2024;SKU044;OUT-009;5;5
22/01/2024;SKU044;OUT-010;7;
22/01/2024;SKU044;OUT-011;27;10
22/01/2024;SKU044;OUT-012;5;5
22/01/2024;SKU044;OUT-013;24;10
22/01/2024;SKU044;OUT-014;2;0
22/01/2024;SKU044;OUT-015;5;0
22/01/2024;SKU044;OUT-016;5;0
22/01/2024;SKU044;OUT-017;13;10
22/01/2024;SKU044;OUT-018;5;10
22/01/2024;SKU044;OUT-019;8;15
22/01/2024;SKU044;OUT-020;5;0
22/01/2024;SKU044;OUT-021;5;
22/01/2024;SKU044;OUT-022;5;10
22/01/2024;SKU044;OUT-023;11;0
22/01/2024;SKU044;OUT-024;4;
22/01/2024;SKU044;OUT-025;4;0
22/01/2024;SKU045;OUT-001;4;15
22/01/2024;SKU045;OUT-002;23;
22/01/2024;SKU045;OUT-003;3;15
22/01/2024;SKU045;OUT-004;16;10
22/01/2024;SKU045;OUT-005;5;
22/01/2024;SKU045;OUT-006;2;10
22/01/2024;SKU045;OUT-007;2;5
22/01/2024;SKU045;OUT-008;7;5
22/01/2024;SKU045;OUT-009;22;0
22/01/2024;SKU045;OUT-010;5;5
22/01/2024;SKU045;OUT-011;2;5
22/01/2024;SKU045;OUT-012;4;
22/01/2024;SKU045;OUT-013;5;5
22/01/2024;SKU045;OUT-014;19;
22/01/2024;SKU045;OUT-015;22;10
22/01/2024;SKU045;OUT-016;3;5
22/01/2024;SKU045;OUT-017;5;
22/01/2024;SKU045;OUT-018;0;10
22/01/2024;SKU045;OUT-019;8;0
22/01/2024;SKU045;OUT-020;5;
22/01/2024;SKU045;OUT-021;5;15
22/01/2024;SKU045;OUT-022;2;0
22/01/2024;SKU045;OUT-023;5;15
22/01/2024;SKU045;OUT-024;4;10
22/01/2024;SKU045;OUT-025;2;0
23/01/2024;SKU001;OUT-001;2;
23/01/2024;SKU001;OUT-002;12;5
23/01/2024;SKU001;OUT-003;14;10
23/01/2024;SKU001;OUT-004;5;0
23/01/2024;SKU001;OUT-005;2;5
23/01/2024;SKU001;OUT-006;1;5
23/01/2024;SKU001;OUT-007;30;0
23/01/2024;SKU001;OUT-008;3;5
23/01/2024;SKU001;OUT-009;25;0
23/01/2024;SKU001;OUT-010;5;0
23/01/2024;SKU001;OUT-011;5;0
23/01/2024;SKU001;OUT-012;25;5
23/01/2024;SKU001;OUT-013;5;10
23/01/2024;SKU001;OUT-014;2;15
23/01/2024;SKU001;OUT-015;2;10
23/01/2024;SKU001;OUT-016;2;
23/01/2024;SKU001;OUT-017;5;10
23/01/2024;SKU001;OUT-018;5;15
23/01/2024;SKU001;OUT-019;5;15
23/01/2024;SKU001;OUT-020;4;
23/01/2024;SKU001;OUT-021;2;0
23/01/2024;SKU001;OUT-022;14;
23/01/2024;SKU001;OUT-023;5;10
23/01/2024;SKU001;OUT-024;3;5
23/01/2024;SKU001;OUT-025;5;15
23/01/2024;SKU002;OUT-001;5;5
23/01/2024;SKU002;OUT-002;5;10
23/01/2024;SKU002;OUT-003;5;
23/01/2024;SKU002;OUT-004;2;10
23/01/2024;SKU002;OUT-005;5;10
23/01/2024;SKU002;OUT-006;29;10
23/01/2024;SKU002;OUT-007;14;0
23/01/2024;SKU002;OUT-008;22;15
23/01/2024;SKU002;OUT-009;3;0
23/01/2024;SKU002;OUT-010;7;
23/01/2024;SKU002;OUT-011;7;
23/01/2024;SKU002;OUT-012;5;10
23/01/2024;SKU002;OUT-013;16;15
23/01/2024;SKU002;OUT-014;0;10
23/01/2024;SKU002;OUT-015;25;
23/01/2024;SKU002;OUT-016;4;5
23/01/2024;SKU002;OUT-017;5;10
23/01/2024;SKU002;OUT-018;5;15
23/01/2024;SKU002;OUT-019;5;15
23/01/2024;SKU002;OUT-020;10;5
23/01/2024;SKU002;OUT-021;5;10
23/01/2024;SKU002;OUT-022;8;0
23/01/2024;SKU002;OUT-023;3;15
23/01/2024;SKU002;OUT-024;5;0
23/01/2024;SKU002;OUT-025;22;
23/01/2024;SKU003;OUT-001;3;
23/01/2024;SKU003;OUT-002;5;10
23/01/2024;SKU003;OUT-003;13;15
23/01/2024;SKU003;OUT-004;0;
23/01/2024;SKU003;OUT-005;5;15
23/01/2024;SKU003;OUT-006;13;5
23/01/2024;SKU003;OUT-007;11;5
23/01/2024;SKU003;OUT-008;7;5
23/01/2024;SKU003;OUT-009;3;5
23/01/2024;SKU003;OUT-010;14;
23/01/2024;SKU003;OUT-011;4;10
23/01/2024;SKU003;OUT-012;3;0
23/01/2024;SKU003;OUT-013;3;10
23/01/2024;SKU003;OUT-014;5;15
23/01/2024;SKU003;OUT-015;3;15
23/01/2024;SKU003;OUT-016;26;
23/01/2024;SKU003;OUT-017;5;
23/01/2024;SKU003;OUT-018;3;5
23/01/2024;SKU003;OUT-019;5;
23/01/2024;SKU003;OUT-020;22;0
23/01/2024;SKU003;OUT-021;4;10
23/01/2024;SKU003;OUT-022;4;
23/01/2024;SKU003;OUT-023;26;0
23/01/2024;SKU003;OUT-024;27;5
23/01/2024;SKU003;OUT-025;0;
23/01/2024;SKU007;OUT-001;5;15
23/01/2024;SKU007;OUT-002;5;
23/01/2024;SKU007;OUT-003;3;5
23/01/2024;SKU007;OUT-004;26;5
23/01/2024;SKU007;OUT-005;5;0
23/01/2024;SKU007;OUT-006;0;10
23/01/2024;SKU007;OUT-007;17;
23/01/2024;SKU007;OUT-008;5;
23/01/2024;SKU007;OUT-009;1;
23/01/2024;SKU007;OUT-010;2;0
23/01/2024;SKU007;OUT-011;0;15
23/01/2024;SKU007;OUT-012;21;15
23/01/2024;SKU007;OUT-013;2;5
23/01/2024;SKU007;OUT-014;5;0
23/01/2024;SKU007;OUT-015;25;10
23/01/2024;SKU007;OUT-016;4;5
23/01/2024;SKU007;OUT-017;1;
23/01/2024;SKU007;OUT-018;5;10
23/01/2024;SKU007;OUT-019;5;10
23/01/2024;SKU007;OUT-020;5;15
23/01/2024;SKU007;OUT-021;5;10
23/01/2024;SKU007;OUT-022;5;0
23/01/2024;SKU007;OUT-023;5;5
23/01/2024;SKU007;OUT-024;0;10
23/01/2024;SKU007;OUT-025;30;
23/01/2024;SKU008;OUT-001;0;0
23/01/2024;SKU008;OUT-002;3;5
23/01/2024;SKU008;OUT-003;8;10
23/01/2024;SKU008;OUT-004;5;5
23/01/2024;SKU008;OUT-005;30;5
23/01/2024;SKU008;OUT-006;5;
23/01/2024;SKU008;OUT-007;9;10
23/01/2024;SKU008;OUT-008;2;
23/01/2024;SKU008;OUT-009;18;15
23/01/2024;SKU008;OUT-010;5;0
23/01/2024;SKU008;OUT-011;5;
23/01/2024;SKU008;OUT-012;5;
23/01/2024;SKU008;OUT-013;5;0
23/01/2024;SKU008;OUT-014;5;0
23/01/2024;SKU008;OUT-015;5;10
23/01/2024;SKU008;OUT-016;5;
23/01/2024;SKU008;OUT-017;5;15
23/01/2024;SKU008;OUT-018;0;
23/01/2024;SKU008;OUT-019;8;15
23/01/2024;SKU008;OUT-020;4;
23/01/2024;SKU008;OUT-021;5;10
23/01/2024;SKU008;OUT-022;2;15
23/01/2024;SKU008;OUT-023;0;10
23/01/2024;SKU008;OUT-024;10;0
23/01/2024;SKU008;OUT-025;2;15
23/01/2024;SKU009;OUT-001;26;
23/01/2024;SKU009;OUT-002;19;0
23/01/2024;SKU009;OUT-003;3;10
23/01/2024;SKU009;OUT-004;8;
23/01/2024;SKU009;OUT-005;4;
23/01/2024;SKU009;OUT-006;4;10
23/01/2024;SKU009;OUT-007;5;10
23/01/2024;SKU009;OUT-008;18;5
23/01/2024;SKU009;OUT-009;2;5
23/01/2024;SKU009;OUT-010;5;5
23/01/2024;SKU009;OUT-011;3;15
23/01/2024;SKU009;OUT-012;4;
23/01/2024;SKU009;OUT-013;28;5
23/01/2024;SKU009;OUT-014;0;0
23/01/2024;SKU009;OUT-015;13;10
23/01/2024;SKU009;OUT-016;4;10
23/01/2024;SKU009;OUT-017;5;10
23/01/2024;SKU009;OUT-018;2;15
23/01/2024;SKU009;OUT-019;2;15
23/01/2024;SKU009;OUT-020;25;0
23/01/2024;SKU009;OUT-021;5;0
23/01/2024;SKU009;OUT-022;5;10
23/01/2024;SKU009;OUT-023;5;5
23/01/2024;SKU009;OUT-024;26;5
23/01/2024;SKU009;OUT-025;2;0
23/01/2024;SKU004;OUT-001;2;15
23/01/2024;SKU004;OUT-002;6;10
23/01/2024;SKU004;OUT-003;5;15
23/01/2024;SKU004;OUT-004;5;10
23/01/2024;SKU004;OUT-005;5;10
23/01/2024;SKU004;OUT-006;17;
23/01/2024;SKU004;OUT-007;5;10
23/01/2024;SKU004;OUT-008;5;0
23/01/2024;SKU004;OUT-009;28;10
23/01/2024;SKU004;OUT-010;2;10
23/01/2024;SKU004;OUT-011;20;15
23/01/2024;SKU004;OUT-012;23;5
23/01/2024;SKU004;OUT-013;8;0
23/01/2024;SKU004;OUT-014;2;0
23/01/2024;SKU004;OUT-015;11;15
23/01/2024;SKU004;OUT-016;5;0
23/01/2024;SKU004;OUT-017;2;15
23/01/2024;SKU004;OUT-018;5;10
23/01/2024;SKU004;OUT-019;5;5
23/01/2024;SKU004;OUT-020;5;15
23/01/2024;SKU004;OUT-021;5;
23/01/2024;SKU004;OUT-022;12;0
23/01/2024;SKU004;OUT-023;5;0
23/01/2024;SKU004;OUT-024;2;
23/01/2024;SKU004;OUT-025;5;5
23/01/2024;SKU005;OUT-001;4;0
23/01/2024;SKU005;OUT-002;5;0
23/01/2024;SKU005;OUT-003;3;5
23/01/2024;SKU005;OUT-004;24;
23/01/2024;SKU005;OUT-005;0;
23/01/2024;SKU005;OUT-006;5;5
23/01/2024;SKU005;OUT-007;13;15
23/01/2024;SKU005;OUT-008;4;0
23/01/2024;SKU005;OUT-009;0;15
23/01/2024;SKU005;OUT-010;12;0
23/01/2024;SKU005;OUT-011;27;5
23/01/2024;SKU005;OUT-012;2;10
23/01/2024;SKU005;OUT-013;5;10
23/01/2024;SKU005;OUT-014;0;5
23/01/2024;SKU005;OUT-015;5;15
23/01/2024;SKU005;OUT-016;5;10
23/01/2024;SKU005;OUT-017;2;0
23/01/2024;SKU005;OUT-018;5;0
23/01/2024;SKU005;OUT-019;5;10
23/01/2024;SKU005;OUT-020;16;5
23/01/2024;SKU005;OUT-021;19;15
23/01/2024;SKU005;OUT-022;5;5
23/01/2024;SKU005;OUT-023;0;
23/01/2024;SKU005;OUT-024;0;
23/01/2024;SKU005;OUT-025;0;15
23/01/2024;SKU006;OUT-001;0;0
23/01/2024;SKU006;OUT-002;0;10
23/01/2024;SKU006;OUT-003;0;0
23/01/2024;SKU006;OUT-004;5;0
23/01/2024;SKU006;OUT-005;2;5
23/01/2024;SKU006;OUT-006;13;5
23/01/2024;SKU006;OUT-007;0;5
23/01/2024;SKU006;OUT-008;3;0
23/01/2024;SKU006;OUT-009;28;5
23/01/2024;SKU006;OUT-010;5;0
23/01/2024;SKU006;OUT-011;3;10
23/01/2024;SKU006;OUT-012;5;0
23/01/2024;SKU006;OUT-013;5;10
23/01/2024;SKU006;OUT-014;15;
23/01/2024;SKU006;OUT-015;29;15
23/01/2024;SKU006;OUT-016;5;10
23/01/2024;SKU006;OUT-017;3;0
23/01/2024;SKU006;OUT-018;2;
23/01/2024;SKU006;OUT-019;5;5
23/01/2024;SKU006;OUT-020;5;15
23/01/2024;SKU006;OUT-021;22;15
23/01/2024;SKU006;OUT-022;24;
23/01/2024;SKU006;OUT-023;3;5
23/01/2024;SKU006;OUT-024;5;5
23/01/2024;SKU006;OUT-025;2;0
23/01/2024;SKU010;OUT-001;28;5
23/01/2024;SKU010;OUT-002;2;0
23/01/2024;SKU010;OUT-003;5;0
23/01/2024;SKU010;OUT-004;6;5
23/01/2024;SKU010;OUT-005;5;5
23/01/2024;SKU010;OUT-006;11;5
23/01/2024;SKU010;OUT-007;3;10
23/01/2024;SKU010;OUT-008;5;
23/01/2024;SKU010;OUT-009;4;
23/01/2024;SKU010;OUT-010;5;
23/01/2024;SKU010;OUT-011;5;
23/01/2024;SKU010;OUT-012;10;
23/01/2024;SKU010;OUT-013;16;10
23/01/2024;SKU010;OUT-014;0;15
23/01/2024;SKU010;OUT-015;23;
23/01/2024;SKU010;OUT-016;5;0
23/01/2024;SKU010;OUT-017;3;10
23/01/2024;SKU010;OUT-018;12;0
23/01/2024;SKU010;OUT-019;15;5
23/01/2024;SKU010;OUT-020;5;15
23/01/2024;SKU010;OUT-021;18;15
23/01/2024;SKU010;OUT-022;5;15
23/01/2024;SKU010;OUT-023;19;5
23/01/2024;SKU010;OUT-024;5;0
23/01/2024;SKU010;OUT-025;22;0
23/01/2024;SKU011;OUT-001;4;5
23/01/2024;SKU011;OUT-002;4;15
23/01/2024;SKU011;OUT-003;11;10
23/01/2024;SKU011;OUT-004;5;5
23/01/2024;SKU011;OUT-005;2;
23/01/2024;SKU011;OUT-006;5;0
23/01/2024;SKU011;OUT-007;5;15
23/01/2024;SKU011;OUT-008;4;15
23/01/2024;SKU011;OUT-009;5;0
23/01/2024;SKU011;OUT-010;18;0
23/01/2024;SKU011;OUT-011;15;15
23/01/2024;SKU011;OUT-012;0;10
23/01/2024;SKU011;OUT-013;5;15
23/01/2024;SKU011;OUT-014;5;
23/01/2024;SKU011;OUT-015;5;5
23/01/2024;SKU011;OUT-016;23;0
23/01/2024;SKU011;OUT-017;5;
23/01/2024;SKU011;OUT-018;5;0
23/01/2024;SKU011;OUT-019;14;5
23/01/2024;SKU011;OUT-020;2;5
23/01/2024;SKU011;OUT-021;4;
23/01/2024;SKU011;OUT-022;5;
23/01/2024;SKU011;OUT-023;13;10
23/01/2024;SKU011;OUT-024;5;15
23/01/2024;SKU011;OUT-025;21;0
23/01/2024;SKU012;OUT-001;26;0
23/01/2024;SKU012;OUT-002;5;0
23/01/2024;SKU012;OUT-003;4;15
23/01/2024;SKU012;OUT-004;5;0
23/01/2024;SKU012;OUT-005;10;
23/01/2024;SKU012;OUT-006;5;15
23/01/2024;SKU012;OUT-007;28;5
23/01/2024;SKU012;OUT-008;2;0
23/01/2024;SKU012;OUT-009;5;5
23/01/2024;SKU012;OUT-010;4;0
23/01/2024;SKU012;OUT-011;5;5
23/01/2024;SKU012;OUT-012;5;15
23/01/2024;SKU012;OUT-013;5;
23/01/2024;SKU012;OUT-014;5;15
23/01/2024;SKU012;OUT-015;2;5
23/01/2024;SKU012;OUT-016;3;0
23/01/2024;SKU012;OUT-017;29;
23/01/2024;SKU012;OUT-018;3;15
23/01/2024;SKU012;OUT-019;5;0
23/01/2024;SKU012;OUT-020;3;10
23/01/2024;SKU012;OUT-021;2;5
23/01/2024;SKU012;OUT-022;5;0
23/01/2024;SKU012;OUT-023;4;10
23/01/2024;SKU012;OUT-024;5;15
23/01/2024;SKU012;OUT-025;4;0
23/01/2024;SKU013;OUT-001;18;
23/01/2024;SKU013;OUT-002;5;
23/01/2024;SKU013;OUT-003;4;10
23/01/2024;SKU013;OUT-004;17;15
23/01/2024;SKU013;OUT-005;5;
23/01/2024;SKU013;OUT-006;4;0
23/01/2024;SKU013;OUT-007;5;
23/01/2024;SKU013;OUT-008;5;0
23/01/2024;SKU013;OUT-009;5;0
23/01/2024;SKU013;OUT-010;5;5
23/01/2024;SKU013;OUT-011;2;0
23/01/2024;SKU013;OUT-012;3;0
23/01/2024;SKU013;OUT-013;5;0
23/01/2024;SKU013;OUT-014;22;15
23/01/2024;SKU013;OUT-015;5;15
23/01/2024;SKU013;OUT-016;5;5
23/01/2024;SKU013;OUT-017;5;0
23/01/2024;SKU013;OUT-018;20;5
23/01/2024;SKU013;OUT-019;18;
23/01/2024;SKU013;OUT-020;5;5
23/01/2024;SKU013;OUT-021;25;10
23/01/2024;SKU013;OUT-022;3;
23/01/2024;SKU013;OUT-023;3;10
23/01/2024;SKU013;OUT-024;3;15
23/01/2024;SKU013;OUT-025;0;0
23/01/2024;SKU014;OUT-001;5;
23/01/2024;SKU014;OUT-002;3;0
23/01/2024;SKU014;OUT-003;5;5
23/01/2024;SKU014;OUT-004;14;0
23/01/2024;SKU014;OUT-005;0;10
23/01/2024;SKU014;OUT-006;5;0
23/01/2024;SKU014;OUT-007;2;
23/01/2024;SKU014;OUT-008;5;0
23/01/2024;SKU014;OUT-009;5;5
23/01/2024;SKU014;OUT-010;4;5
23/01/2024;SKU014;OUT-011;0;10
23/01/2024;SKU014;OUT-012;3;10
23/01/2024;SKU014;OUT-013;0;10
23/01/2024;SKU014;OUT-014;26;
23/01/2024;SKU014;OUT-015;5;0
23/01/2024;SKU014;OUT-016;5;
23/01/2024;SKU014;OUT-017;2;15
23/01/2024;SKU014;OUT-018;5;0
23/01/2024;SKU014;OUT-019;4;
23/01/2024;SKU014;OUT-020;2;
23/01/2024;SKU014;OUT-021;5;0
23/01/2024;SKU014;OUT-022;3;0
23/01/2024;SKU014;OUT-023;5;
23/01/2024;SKU014;OUT-024;5;15
23/01/2024;SKU014;OUT-025;6;0
23/01/2024;SKU015;OUT-001;24;10
23/01/2024;SKU015;OUT-002;12;0
23/01/2024;SKU015;OUT-003;9;0
23/01/2024;SKU015;OUT-004;0;15
23/01/2024;SKU015;OUT-005;10;15
23/01/2024;SKU015;OUT-006;5;0
23/01/2024;SKU015;OUT-007;5;0
23/01/2024;SKU015;OUT-008;2;0
23/01/2024;SKU015;OUT-009;3;
23/01/2024;SKU015;OUT-010;5;0
23/01/2024;SKU015;OUT-011;5;0
23/01/2024;SKU015;OUT-012;0;0
23/01/2024;SKU015;OUT-013;5;10
23/01/2024;SKU015;OUT-014;8;
23/01/2024;SKU015;OUT-015;5;10
23/01/2024;SKU015;OUT-016;3;
23/01/2024;SKU015;OUT-017;5;5
23/01/2024;SKU015;OUT-018;3;0
23/01/2024;SKU015;OUT-019;4;5
23/01/2024;SKU015;OUT-020;0;5
23/01/2024;SKU015;OUT-021;2;15
23/01/2024;SKU015;OUT-022;2;10
23/01/2024;SKU015;OUT-023;4;5
23/01/2024;SKU015;OUT-024;2;15
23/01/2024;SKU015;OUT-025;16;0
23/01/2024;SKU016;OUT-001;5;5
23/01/2024;SKU016;OUT-002;5;0
23/01/2024;SKU016;OUT-003;2;5
23/01/2024;SKU016;OUT-004;5;0
23/01/2024;SKU016;OUT-005;13;
23/01/2024;SKU016;OUT-006;4;15
23/01/2024;SKU016;OUT-007;22;5
23/01/2024;SKU016;OUT-008;4;0
23/01/2024;SKU016;OUT-009;5;10
23/01/2024;SKU016;OUT-010;0;
23/01/2024;SKU016;OUT-011;5;10
23/01/2024;SKU016;OUT-012;0;
23/01/2024;SKU016;OUT-013;1;0
23/01/2024;SKU016;OUT-014;0;10
23/01/2024;SKU016;OUT-015;5;0
23/01/2024;SKU016;OUT-016;0;15
23/01/2024;SKU016;OUT-017;5;15
23/01/2024;SKU016;OUT-018;5;
23/01/2024;SKU016;OUT-019;4;
23/01/2024;SKU016;OUT-020;5;
23/01/2024;SKU016;OUT-021;3;0
23/01/2024;SKU016;OUT-022;5;15
23/01/2024;SKU016;OUT-023;5;
23/01/2024;SKU016;OUT-024;3;15
23/01/2024;SKU016;OUT-025;0;
23/01/2024;SKU017;OUT-001;17;0
23/01/2024;SKU017;OUT-002;20;5
23/01/2024;SKU017;OUT-003;14;10
23/01/2024;SKU017;OUT-004;3;10
23/01/2024;SKU017;OUT-005;17;15
23/01/2024;SKU017;OUT-006;5;
23/01/2024;SKU017;OUT-007;2;5
23/01/2024;SKU017;OUT-008;10;0
23/01/2024;SKU017;OUT-009;20;5
23/01/2024;SKU017;OUT-010;3;
23/01/2024;SKU017;OUT-011;29;10
23/01/2024;SKU017;OUT-012;8;15
23/01/2024;SKU017;OUT-013;3;0
23/01/2024;SKU017;OUT-014;0;15
23/01/2024;SKU017;OUT-015;5;5
23/01/2024;SKU017;OUT-016;5;5
23/01/2024;SKU017;OUT-017;5;0
23/01/2024;SKU017;OUT-018;3;15
23/01/2024;SKU017;OUT-019;16;5
23/01/2024;SKU017;OUT-020;24;0
23/01/2024;SKU017;OUT-021;28;
23/01/2024;SKU017;OUT-022;0;15
23/01/2024;SKU017;OUT-023;4;15
23/01/2024;SKU017;OUT-024;5;15
23/01/2024;SKU017;OUT-025;2;0
23/01/2024;SKU018;OUT-001;27;15
23/01/2024;SKU018;OUT-002;2;0
23/01/2024;SKU018;OUT-003;21;10
23/01/2024;SKU018;OUT-004;5;
23/01/2024;SKU018;OUT-005;4;0
23/01/2024;SKU018;OUT-006;5;0
23/01/2024;SKU018;OUT-007;22;15
23/01/2024;SKU018;OUT-008;0;5
23/01/2024;SKU018;OUT-009;20;10
23/01/2024;SKU018;OUT-010;4;10
23/01/2024;SKU018;OUT-011;5;5
23/01/2024;SKU018;OUT-012;5;5
